Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",SG,73.3,"$11,500",hou,gsw,home, 129-112,35:18,   36pt 4rb 13as 3st 3bl 5to 6trey 10-23fg 10-13ft,36,4,13,3,3,5,6,10,23fg,10,13ft
"Williams, Louis",SG,51.7,"$6,700",lac,mil,home, 124-129,39:16,   34pt 6rb 11as 6to 4trey 9-27fg 12-13ft,34,6,11,0,0,6,4,9,27fg,12,13ft
"Wiggins, Andrew",SG,47.4,"$6,900",min,mem,away, 121-137,34:20,   30pt 2rb 6as 2st 1bl 3to 3trey 11-21fg 5-8ft,30,2,6,2,1,3,3,11,21fg,5,8ft
"Satoransky, Tomas",PG,46.4,"$4,600",chi,atl,away, 113-93,30:00,   27pt 7rb 8as 1st 4to 4trey 10-13fg 3-4ft,27,7,8,1,0,4,4,10,13fg,3,4ft
"Richardson, Josh",SG,42.8,"$5,600",phi,uta,away, 104-106,34:41,   24pt 4rb 4as 3st 1to 2trey 8-13fg 6-6ft,24,4,4,3,0,1,2,8,13fg,6,6ft
"Beverley, Patrick",PG,42.5,"$5,400",lac,mil,home, 124-129,35:08,   20pt 10rb 3as 2st 1bl 3to 3trey 6-9fg 5-5ft,20,10,3,2,1,3,3,6,9fg,5,5ft
"Mitchell, Donovan",SG,41,"$8,400",uta,phi,home, 106-104,35:26,   24pt 5rb 8as 1st 4to 1trey 10-23fg 3-6ft,24,5,8,1,0,4,1,10,23fg,3,6ft
"Beal, Bradley",SG,40.5,"$8,900",was,ind,away, 106-121,41:27,   30pt 5rb 5as 3to 1trey 12-29fg 5-5ft,30,5,5,0,0,3,1,12,29fg,5,5ft
"Doncic, Luka",PG,39.9,"$11,000",dal,orl,home, 107-106,37:26,   27pt 7rb 7as 6to 1trey 10-21fg 6-7ft,27,7,7,0,0,6,1,10,21fg,6,7ft
"Westbrook, Russell",PG,39.6,"$10,300",hou,gsw,home, 129-112,30:17,   18pt 8rb 6as 2st 3to 1trey 8-18fg 1-4ft,18,8,6,2,0,3,1,8,18fg,1,4ft
"Carter-Williams, Michael",PG,38.4,"$3,500",orl,dal,away, 106-107,21:20,   13pt 7rb 2as 2st 3bl 1to 4-9fg 5-5ft,13,7,2,2,3,1,0,4,9fg,5,5ft
"Fox, De'Aaron",PG,37.9,"$8,300",sac,tor,away, 120-124,33:45,   17pt 7rb 9as 1st 1bl 7to 1trey 7-16fg 2-5ft,17,7,9,1,1,7,1,7,16fg,2,5ft
"Barrett, RJ",SG,37.2,"$7,000",nyk,det,away, 102-122,33:42,   15pt 6rb 8as 2st 3to 1trey 4-12fg 6-11ft,15,6,8,2,0,3,1,4,12fg,6,11ft
"Brogdon, Malcolm",PG,36.1,"$9,000",ind,was,home, 121-106,35:02,   12pt 3rb 13as 1st 2to 1trey 3-14fg 5-5ft,12,3,13,1,0,2,1,3,14fg,5,5ft
"Brooks, Dillon",SG,35.8,"$4,400",mem,min,home, 137-121,30:21,   31pt 4rb 2as 3to 5trey 9-16fg 8-8ft,31,4,2,0,0,3,5,9,16fg,8,8ft
"Lowry, Kyle",PG,35.4,"$8,700",tor,sac,home, 124-120,39:54,   24pt 2rb 6as 2st 6to 5trey 8-15fg 3-4ft,24,2,6,2,0,6,5,8,15fg,3,4ft
"Hield, Buddy",SG,34.6,"$6,600",sac,tor,away, 120-124,31:40,   21pt 8rb 1st 1bl 2to 5trey 7-16fg 2-2ft,21,8,0,1,1,2,5,7,16fg,2,2ft
"Morant, Ja",PG,33.8,"$7,800",mem,min,home, 137-121,25:44,   26pt 4rb 4as 3to 9-19fg 8-10ft,26,4,4,0,0,3,0,9,19fg,8,10ft
"LaVine, Zach",SG,33.6,"$7,700",chi,atl,away, 113-93,30:54,   10pt 8rb 4as 2st 2bl 4to 4-10fg 2-2ft,10,8,4,2,2,4,0,4,10fg,2,2ft
