Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Booker, Devin",SG,61.9,"$8,200",pho,min,away, 100-98,38:27,   35pt 12rb 9as 1bl 4to 12-26fg 11-11ft,35,12,9,0,1,4,0,12,26,11,11
"Holiday, Jrue",SG,58,"$8,600",nor,uta,away, 120-128,35:32,   28pt 5rb 4as 4st 2bl 3trey 12-24fg 1-1ft,28,5,4,4,2,0,3,12,24,1,1
"Young, Trae",PG,57,"$9,600",atl,tor,home, 116-119,41:23,   30pt 10rb 10as 1st 3to 4trey 11-23fg 4-4ft,30,10,10,1,0,3,4,11,23,4,4
"LaVine, Zach",SG,52.8,"$7,400",chi,cha,away, 116-115,34:44,   49pt 4rb 1st 4to 13trey 17-28fg 2-2ft,49,4,0,1,0,4,13,17,28,2,2
"Mitchell, Donovan",SG,49.9,"$8,600",uta,nor,home, 128-120,36:14,   37pt 7rb 5as 3to 6trey 12-26fg 7-7ft,37,7,5,0,0,3,6,12,26,7,7
"Morant, Ja",PG,48.6,"$8,000",mem,lal,home, 108-109,32:38,   26pt 3rb 6as 5st 5to 1trey 10-16fg 5-6ft,26,3,6,5,0,5,1,10,16,5,6
"Ntilikina, Frank",PG,44.1,"$4,400",nyk,sas,home, 104-111,35:00,   9pt 3rb 9as 6st 1trey 3-9fg 2-2ft,9,3,9,6,0,0,1,3,9,2,2
"Lillard, Damian",PG,43.6,"$9,400",por,cle,away, 104-110,36:30,   23pt 8rb 8as 1bl 4to 4trey 7-20fg 5-6ft,23,8,8,0,1,4,4,7,20,5,6
"McCollum, C.J.",SG,42.7,"$7,700",por,cle,away, 104-110,38:08,   20pt 6rb 5as 1st 2bl 1to 2trey 8-19fg 2-2ft,20,6,5,1,2,1,2,8,19,2,2
"Richardson, Josh",SG,42.2,"$6,100",phi,mia,home, 113-86,25:32,   32pt 1rb 4as 1st 6trey 11-15fg 4-5ft,32,1,4,1,0,0,6,11,15,4,5
"Clarkson, Jordan",SG,42.1,"$4,300",cle,por,home, 110-104,31:09,   28pt 3rb 3as 1st 1bl 6trey 6-9fg 10-12ft,28,3,3,1,1,0,6,6,9,10,12
"VanVleet, Fred",SG,40.1,"$7,700",tor,atl,away, 119-116,43:24,   25pt 3rb 9as 1st 5to 2trey 7-21fg 9-9ft,25,3,9,1,0,5,2,7,21,9,9
"Redick, J.J.",SG,39.4,"$5,000",nor,uta,away, 120-128,30:41,   20pt 7rb 4as 2st 1to 4trey 4-11fg 8-9ft,20,7,4,2,0,1,4,4,11,8,9
"White, Coby",PG,37.9,"$5,400",chi,cha,away, 116-115,34:18,   28pt 2rb 3as 2st 3to 4trey 12-19fg,28,2,3,2,0,3,4,12,19,0,0
"Satoransky, Tomas",PG,37.6,"$4,800",chi,cha,away, 116-115,27:33,   10pt 3rb 8as 3st 1bl 2trey 4-8fg,10,3,8,3,1,0,2,4,8,0,0
"DeRozan, DeMar",SG,36.8,"$7,400",sas,nyk,away, 111-104,31:14,   21pt 9rb 4as 1bl 4to 8-14fg 5-5ft,21,9,4,0,1,4,0,8,14,5,5
"Rozier, Terry",PG,35.7,"$6,800",cha,chi,home, 115-116,34:23,   28pt 1rb 5as 1st 4to 3trey 8-12fg 9-12ft,28,1,5,1,0,4,3,8,12,9,12
