Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Lowry, Kyle",PG,55.6,"$8,300",tor,dal,home, 110-107,41:33,   32pt 8rb 10as 1to 5trey 12-23fg 3-4ft,32,8,10,0,0,1,5,12,23fg,3,4ft
"Gilgeous-Alexander, Shai",SG,47.1,"$6,900",okc,lac,home, 118-112,34:29,   32pt 3rb 5as 2st 2to 2trey 12-25fg 6-6ft,32,3,5,2,0,2,2,12,25fg,6,6ft
"Schroder, Dennis",SG,43,"$6,100",okc,lac,home, 118-112,32:43,   28pt 5rb 6as 1st 3to 4trey 8-17fg 8-9ft,28,5,6,1,0,3,4,8,17fg,8,9ft
"Graham, Devonte'",SG,42.8,"$7,700",cha,bos,away, 93-119,32:07,   23pt 4rb 10as 6trey 6-17fg 5-7ft,23,4,10,0,0,0,6,6,17fg,5,7ft
"Brunson, Jalen",PG,40.3,"$5,700",dal,tor,away, 107-110,34:25,   21pt 4rb 9as 1st 2to 2trey 8-14fg 3-3ft,21,4,9,1,0,2,2,8,14fg,3,3ft
"Harris, Gary",SG,39.7,"$4,600",den,lal,away, 128-104,34:16,   19pt 1rb 5as 4st 1trey 7-10fg 4-5ft,19,1,5,4,0,0,1,7,10fg,4,5ft
"Hill, George",PG,35.8,"$4,400",mil,ind,home, 117-89,21:58,   17pt 9rb 4as 1st 1to 3trey 6-10fg 2-2ft,17,9,4,1,0,1,3,6,10fg,2,2ft
"Williams, Louis",SG,32.1,"$5,100",lac,okc,away, 112-118,36:04,   22pt 3rb 7as 4to 1trey 7-20fg 7-7ft,22,3,7,0,0,4,1,7,20fg,7,7ft
"Matthews, Wes",SG,29.7,"$4,200",mil,ind,home, 117-89,27:51,   19pt 1rb 1as 2st 1bl 1to 4trey 5-10fg 5-5ft,19,1,1,2,1,1,4,5,10fg,5,5ft
"Shamet, Landry",PG,29.3,"$3,700",lac,okc,away, 112-118,31:13,   14pt 4rb 3as 2st 1trey 3-6fg 7-7ft,14,4,3,2,0,0,1,3,6fg,7,7ft
"Rozier, Terry",PG,28.4,"$7,400",cha,bos,away, 93-119,38:03,   14pt 2rb 4as 1st 1bl 6-17fg 2-4ft,14,2,4,1,1,0,0,6,17fg,2,4ft
"Middleton, Khris",SG,28.3,"$6,100",mil,ind,home, 117-89,29:44,   12pt 4rb 5as 1st 1bl 2to 1trey 5-12fg 1-1ft,12,4,5,1,1,2,1,5,12fg,1,1ft
"Walker, Kemba",PG,28.2,"$7,900",bos,cha,home, 119-93,30:07,   23pt 1rb 4as 2to 5trey 8-16fg 2-2ft,23,1,4,0,0,2,5,8,16fg,2,2ft
"Beasley, Malik",SG,24.4,"$3,500",den,lal,away, 128-104,21:35,   16pt 2rb 2as 1st 3trey 6-11fg 1-2ft,16,2,2,1,0,0,3,6,11fg,1,2ft
