Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Lillard, Damian",PG,65.1,"$9,400",por,uta,home, 132-105,37:02,   36pt 8rb 11as 2st 3to 3trey 12-21fg 9-9ft,36,8,11,2,0,3,3,12,21,9,9
"Bayless, Jerryd",PG,51.4,"$5,000",min,mem,home, 99-97,43:24,   19pt 7rb 12as 2st 1trey 8-19fg 2-4ft,19,7,12,2,0,0,1,8,19,2,4
"Conley, Mike",PG,49,"$8,300",mem,min,away, 97-99,41:45,   26pt 5rb 8as 2st 1to 3trey 11-20fg 1-1ft,26,5,8,2,0,1,3,11,20,1,1
"Rozier, Terry",PG,46,"$6,500",bos,cha,home, 126-94,27:04,   17pt 5rb 10as 3st 1to 3trey 5-10fg 4-4ft,17,5,10,3,0,1,3,5,10,4,4
"Morris, Monte",SG,44.9,"$3,900",den,nor,away, 105-99,39:49,   20pt 7rb 7as 2st 3trey 8-12fg 1-1ft,20,7,7,2,0,0,3,8,12,1,1
"Smith Jr., Dennis",PG,42.5,"$6,200",dal,nyk,away, 114-90,28:13,   13pt 10rb 15as 5to 5-12fg 3-3ft,13,10,15,0,0,5,0,5,12,3,3
"Beal, Bradley",SG,42.2,"$9,500",was,ind,home, 107-89,30:55,   25pt 6rb 6as 1st 2to 2trey 9-15fg 5-5ft,25,6,6,1,0,2,2,9,15,5,5
"McCollum, C.J.",SG,41.1,"$7,300",por,uta,home, 132-105,30:12,   30pt 3rb 1as 2st 1bl 3to 3trey 12-17fg 3-4ft,30,3,1,2,1,3,3,12,17,3,4
"Brown, Jaylen",SG,40,"$4,700",bos,cha,home, 126-94,29:37,   24pt 10rb 2as 1st 2to 2trey 10-18fg 2-2ft,24,10,2,1,0,2,2,10,18,2,2
"Holiday, Jrue",SG,37.2,"$9,600",nor,den,home, 99-105,36:08,   22pt 6rb 6as 1st 4to 3trey 7-13fg 5-6ft,22,6,6,1,0,4,3,7,13,5,6
"Selden, Wayne",SG,36.4,"$3,800",chi,mia,away, 105-89,35:26,   20pt 2rb 8as 1st 1to 4trey 6-10fg 4-4ft,20,2,8,1,0,1,4,6,10,4,4
