Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",SG,74.8,"$13,300",hou,mem,home, 112-94,34:06,   57pt 9rb 2as 2st 1bl 5to 6trey 17-33fg 17-18ft,57,9,2,2,1,5,6,17,33,17,18
"Russell, D'Angelo",SG,51.5,"$7,500",bkn,bos,home, 109-102,37:04,   34pt 5rb 7as 1st 1bl 5to 7trey 13-26fg 1-2ft,34,5,7,1,1,5,7,13,26,1,2
"Holiday, Jrue",SG,51,"$8,500",nor,lac,away, 121-117,38:42,   19pt 5rb 8as 3st 2bl 1to 2trey 8-24fg 1-3ft,19,5,8,3,2,1,2,8,24,1,3
"Walker, Kemba",PG,50.3,"$8,600",cha,sas,away, 108-93,36:37,   33pt 4rb 5as 2st 1to 7trey 13-27fg,33,4,5,2,0,1,7,13,27,0,0
"Lillard, Damian",PG,43.1,"$9,400",por,sac,away, 107-115,36:54,   35pt 3rb 5as 1st 6to 4trey 11-27fg 9-9ft,35,3,5,1,0,6,4,11,27,9,9
"Mitchell, Donovan",SG,39,"$8,800",uta,det,home, 100-94,36:03,   28pt 5rb 2as 2st 4to 3trey 9-21fg 7-9ft,28,5,2,2,0,4,3,9,21,7,9
"Brown, Jaylen",SG,38.2,"$4,000",bos,bkn,away, 102-109,32:23,   22pt 6rb 2st 1bl 2trey 9-18fg 2-3ft,22,6,0,2,1,0,2,9,18,2,3
"Fox, De'Aaron",PG,37.9,"$8,600",sac,por,home, 115-107,31:33,   16pt 2rb 9as 2st 1trey 3-11fg 9-10ft,16,2,9,2,0,0,1,3,11,9,10
"White, Derrick",PG,36.3,"$5,900",sas,cha,home, 93-108,34:22,   18pt 4rb 7as 1bl 2trey 7-12fg 2-3ft,18,4,7,0,1,0,2,7,12,2,3
"Lamb, Jeremy",SG,34.4,"$5,700",cha,sas,away, 108-93,30:50,   19pt 7rb 2as 1st 1bl 2to 1trey 8-15fg 2-2ft,19,7,2,1,1,2,1,8,15,2,2
"Beverley, Patrick",PG,33.7,"$3,800",lac,nor,home, 117-121,24:40,   3pt 11rb 7as 3bl 2to 1trey 1-3fg,3,11,7,0,3,2,1,1,3,0,0
"Williams, Louis",SG,33.5,"$6,600",lac,nor,home, 117-121,30:14,   18pt 5rb 5as 1st 1to 1trey 6-19fg 5-6ft,18,5,5,1,0,1,1,6,19,5,6
"Conley, Mike",PG,30.9,"$8,300",mem,hou,away, 94-112,33:00,   14pt 7rb 7as 1st 5to 1trey 5-10fg 3-3ft,14,7,7,1,0,5,1,5,10,3,3
"Rivers, Austin",SG,28,"$4,900",hou,mem,home, 112-94,38:37,   11pt 6as 3st 1to 2trey 4-12fg 1-2ft,11,0,6,3,0,1,2,4,12,1,2
"Wanamaker, Brad",PG,27.6,"$3,500",bos,bkn,away, 102-109,25:50,   13pt 3rb 4as 2st 1to 3trey 4-11fg 2-2ft,13,3,4,2,0,1,3,4,11,2,2
"Mack, Shelvin",PG,27.1,"$3,600",mem,hou,away, 94-112,23:27,   10pt 3rb 7as 1st 5-9fg 0-2ft,10,3,7,1,0,0,0,5,9,0,2
"Jackson, Reggie",PG,26.6,"$5,000",det,uta,away, 94-100,29:17,   11pt 3rb 4as 2st 5-15fg 1-1ft,11,3,4,2,0,0,0,5,15,1,1
"Hield, Buddy",SG,26.4,"$6,500",sac,por,home, 115-107,28:09,   19pt 7rb 1to 2trey 7-10fg 3-3ft,19,7,0,0,0,1,2,7,10,3,3
"Bogdanovic, Bogdan",SG,25.9,"$6,300",sac,por,home, 115-107,31:26,   18pt 2rb 3as 1st 1bl 5to 2trey 8-10fg,18,2,3,1,1,5,2,8,10,0,0
"DeRozan, DeMar",SG,24.5,"$8,900",sas,cha,home, 93-108,39:14,   14pt 5rb 5as 1st 6to 7-15fg 0-1ft,14,5,5,1,0,6,0,7,15,0,1
"Payton, Elfrid",PG,22.7,"$6,200",nor,lac,away, 121-117,29:24,   11pt 6rb 3as 1trey 5-10fg 0-2ft,11,6,3,0,0,0,1,5,10,0,2
"Bullock, Reggie",SG,21.9,"$4,700",det,uta,away, 94-100,27:25,   13pt 2rb 1as 2st 1to 2trey 4-6fg 3-3ft,13,2,1,2,0,1,2,4,6,3,3
"Korver, Kyle",SG,20.9,"$4,000",uta,det,home, 100-94,32:07,   19pt 2rb 1as 2to 5trey 5-14fg 4-4ft,19,2,1,0,0,2,5,5,14,4,4
"Forbes, Bryn",PG,19.7,"$4,700",sas,cha,home, 93-108,36:30,   7pt 6rb 1as 2st 2to 1trey 3-12fg,7,6,1,2,0,2,1,3,12,0,0
"Temple, Garrett",SG,19.1,"$3,600",mem,hou,away, 94-112,34:06,   14pt 3rb 3as 3to 4trey 5-7fg,14,3,3,0,0,3,4,5,7,0,0
"Smith, Ishmael",PG,18.2,"$3,700",det,uta,away, 94-100,18:43,   8pt 1rb 2as 1st 1bl 1trey 3-9fg 1-2ft,8,1,2,1,1,0,1,3,9,1,2
"Rozier, Terry",PG,18.1,"$3,900",bos,bkn,away, 102-109,25:15,   7pt 3rb 5as 1st 3to 1trey 3-12fg,7,3,5,1,0,3,1,3,12,0,0
"Parker, Tony",PG,17.6,"$3,900",cha,sas,away, 108-93,19:27,   8pt 3rb 4as 4-12fg,8,3,4,0,0,0,0,4,12,0,0
