Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Powell, Norman",SG,55.7,"$5,000",tor,cle,home, 133-113,35:31,   26pt 6rb 5as 4st 1bl 4trey 11-15fg,26,6,5,4,1,0,4,11,15,0,0
"Paul, Chris",PG,55,"$7,300",okc,chi,home, 109-106,36:04,   30pt 10rb 8as 2st 5to 6trey 9-12fg 6-6ft,30,10,8,2,0,5,6,9,12,6,6
"Beal, Bradley",SG,53.6,"$10,500",was,det,away, 133-119,37:12,   35pt 3rb 10as 1st 3to 5trey 12-24fg 6-7ft,35,3,10,1,0,3,5,12,24,6,7
"Harden, James",SG,52.1,"$12,400",hou,sas,home, 109-107,36:13,   28pt 8rb 7as 1st 1bl 2to 4trey 10-29fg 4-4ft,28,8,7,1,1,2,4,10,29,4,4
"Westbrook, Russell",PG,50,"$10,400",hou,sas,home, 109-107,40:14,   31pt 10rb 4as 1st 1bl 5to 1trey 11-25fg 8-9ft,31,10,4,1,1,5,1,11,25,8,9
"McCollum, C.J.",SG,48.4,"$6,800",por,pho,away, 111-110,39:54,   30pt 7rb 6as 1st 1bl 5to 3trey 11-20fg 5-5ft,30,7,6,1,1,5,3,11,20,5,5
"LaVine, Zach",SG,47.9,"$7,900",chi,okc,away, 106-109,34:29,   39pt 2rb 3as 2st 4to 3trey 15-25fg 6-6ft,39,2,3,2,0,4,3,15,25,6,6
"Rubio, Ricky",PG,42.2,"$8,600",pho,por,home, 110-111,33:35,   10pt 11rb 14as 2st 8to 1trey 4-14fg 1-1ft,10,11,14,2,0,8,1,4,14,1,1
"Butler, Jimmy",SG,41.8,"$9,400",mia,mem,away, 111-118,38:53,   25pt 4rb 8as 1st 3to 1trey 6-12fg 12-14ft,25,4,8,1,0,3,1,6,12,12,14
"DiVincenzo, Donte",SG,41.5,"$4,000",mil,dal,home, 116-120,29:33,   5pt 10rb 9as 3st 1bl 1to 2-8fg 1-2ft,5,10,9,3,1,1,0,2,8,1,2
"Rose, Derrick",PG,41.2,"$5,700",det,was,home, 119-133,28:33,   22pt 6rb 8as 1st 3to 2trey 8-17fg 4-4ft,22,6,8,1,0,3,2,8,17,4,4
"Brown, Bruce",SG,40.7,"$4,200",det,was,home, 119-133,26:35,   20pt 6rb 3as 1st 2bl 2trey 5-10fg 8-8ft,20,6,3,1,2,0,2,5,10,8,8
"Lowry, Kyle",PG,40.3,"$8,700",tor,cle,home, 133-113,36:41,   20pt 4rb 11as 1to 3trey 6-13fg 5-8ft,20,4,11,0,0,1,3,6,13,5,8
"Satoransky, Tomas",PG,38.2,"$5,900",chi,okc,away, 106-109,33:00,   11pt 6rb 6as 3st 1bl 1to 1trey 4-9fg 2-2ft,11,6,6,3,1,1,1,4,9,2,2
"Smith, Ishmael",PG,36.3,"$5,900",was,det,away, 133-119,21:53,   10pt 4rb 7as 3st 2bl 4to 4-9fg 2-2ft,10,4,7,3,2,4,0,4,9,2,2
"Brunson, Jalen",PG,35.3,"$3,700",dal,mil,away, 120-116,32:20,   13pt 4rb 11as 1st 2to 1trey 4-9fg 4-4ft,13,4,11,1,0,2,1,4,9,4,4
"Sexton, Collin",PG,35,"$5,800",cle,tor,away, 113-133,31:22,   25pt 5rb 4as 2to 10-16fg 5-6ft,25,5,4,0,0,2,0,10,16,5,6
"Garland, Darius",PG,34.9,"$4,000",cle,tor,away, 113-133,37:47,   20pt 2rb 5as 2st 1to 4trey 7-14fg 2-2ft,20,2,5,2,0,1,4,7,14,2,2
"Wright, Delon",SG,34.6,"$4,300",dal,mil,away, 120-116,18:42,   13pt 3rb 2as 4st 1bl 1trey 5-6fg 2-2ft,13,3,2,4,1,0,1,5,6,2,2
"Herro, Tyler",SG,34.5,"$4,600",mia,mem,away, 111-118,37:53,   22pt 5rb 3as 1st 1to 2trey 7-20fg 6-6ft,22,5,3,1,0,1,2,7,20,6,6
"Thomas, Isaiah",PG,34.2,"$5,000",was,det,away, 133-119,25:32,   23pt 1rb 6as 1bl 2to 5trey 9-13fg,23,1,6,0,1,2,5,9,13,0,0
"Curry, Seth",PG,34,"$4,000",dal,mil,away, 120-116,26:19,   26pt 5rb 4as 4to 4trey 9-15fg 4-4ft,26,5,4,0,0,4,4,9,15,4,4
"Schroder, Dennis",SG,33.3,"$5,700",okc,chi,home, 109-106,29:55,   18pt 4rb 5as 1st 2bl 6to 2trey 7-12fg 2-2ft,18,4,5,1,2,6,2,7,12,2,2
