Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",SG,80.5,"$13,000",hou,gsw,away, 135-134,44:01,   44pt 10rb 15as 1st 2bl 7to 10trey 13-32fg 8-9ft,44,10,15,1,2,7,10,13,32,8,9
"DeRozan, DeMar",SG,57.3,"$8,800",sas,tor,home, 125-107,33:24,   21pt 14rb 11as 2st 3to 7-15fg 7-7ft,21,14,11,2,0,3,0,7,15,7,7
"Murray, Jamal",PG,52.4,"$8,000",den,sac,away, 117-113,37:25,   36pt 7rb 6as 1st 4to 6trey 12-24fg 6-10ft,36,7,6,1,0,4,6,12,24,6,10
"Thompson, Klay",SG,52,"$7,400",gsw,hou,home, 134-135,43:12,   26pt 5rb 4as 3st 2bl 1to 4trey 11-20fg,26,5,4,3,2,1,4,11,20,0,0
"Curry, Stephen",PG,42.6,"$10,400",gsw,hou,home, 134-135,40:13,   35pt 3rb 6as 5to 5trey 14-27fg 2-3ft,35,3,6,0,0,5,5,14,27,2,3
"Hield, Buddy",SG,36.4,"$7,000",sac,den,home, 113-117,34:33,   29pt 2rb 2as 1st 1to 5trey 12-19fg,29,2,2,1,0,1,5,12,19,0,0
"Rivers, Austin",SG,31.8,"$3,800",hou,gsw,away, 135-134,43:49,   18pt 4rb 4as 1st 4trey 7-18fg,18,4,4,1,0,0,4,7,18,0,0
"Forbes, Bryn",PG,31.1,"$4,400",sas,tor,home, 125-107,28:38,   20pt 3rb 3as 1st 6trey 7-10fg,20,3,3,1,0,0,6,7,10,0,0
"Fox, De'Aaron",PG,30.4,"$8,700",sac,den,home, 113-117,28:41,   16pt 2rb 8as 1st 3to 1trey 7-10fg 1-2ft,16,2,8,1,0,3,1,7,10,1,2
"White, Derrick",PG,28,"$6,100",sas,tor,home, 125-107,33:08,   19pt 4as 1st 2trey 8-11fg 1-2ft,19,0,4,1,0,0,2,8,11,1,2
"Wright, Delon",SG,27.3,"$3,800",tor,sas,away, 107-125,24:00,   15pt 4rb 1as 1st 1bl 1trey 5-9fg 4-4ft,15,4,1,1,1,0,1,5,9,4,4
"Bogdanovic, Bogdan",SG,25,"$6,700",sac,den,home, 113-117,29:22,   14pt 5rb 2as 1st 1to 2trey 5-9fg 2-2ft,14,5,2,1,0,1,2,5,9,2,2
"VanVleet, Fred",PG,20,"$5,700",tor,sas,away, 107-125,27:42,   12pt 5rb 2as 1to 1trey 5-11fg 1-1ft,12,5,2,0,0,1,1,5,11,1,1
"Iguodala, Andre",SG,17.2,"$4,800",gsw,hou,home, 134-135,34:10,   5pt 6rb 4as 1to 1trey 2-4fg,5,6,4,0,0,1,1,2,4,0,0
"Mills, Patty",PG,17.2,"$3,500",sas,tor,home, 125-107,15:14,   12pt 1rb 2as 1st 2to 1trey 3-8fg 5-6ft,12,1,2,1,0,2,1,3,8,5,6
"Livingston, Shaun",PG,14.4,"$3,600",gsw,hou,home, 134-135,16:16,   6pt 2rb 2as 1st 2-4fg 2-2ft,6,2,2,1,0,0,0,2,4,2,2
"Ferrell, Yogi",PG,14,"$3,600",sac,den,home, 113-117,19:19,   11pt 1st 1trey 4-6fg 2-4ft,11,0,0,1,0,0,1,4,6,2,4
"Beasley, Malik",SG,13.6,"$4,900",den,sac,away, 117-113,25:02,   7pt 3rb 1bl 1trey 3-9fg,7,3,0,0,1,0,1,3,9,0,0
"Belinelli, Marco",SG,12.4,"$3,700",sas,tor,home, 125-107,22:18,   7pt 2rb 2as 1trey 2-9fg 2-2ft,7,2,2,0,0,0,1,2,9,2,2
"Craig, Torrey",SG,11.8,"$4,400",den,sac,away, 117-113,28:22,   2pt 4rb 4as 1to 1-5fg,2,4,4,0,0,1,0,1,5,0,0
"Knight, Brandon",PG,11,"$3,500",hou,gsw,away, 135-134,11:36,   5pt 2as 1st 1trey 2-5fg,5,0,2,1,0,0,1,2,5,0,0
"Cook, Quinn",PG,10.7,"$3,500",gsw,hou,home, 134-135,7:14,   5pt 1rb 1as 1st 1trey 2-4fg,5,1,1,1,0,0,1,2,4,0,0
"Green, Danny",SG,9.3,"$4,200",tor,sas,away, 107-125,25:58,   0pt 4rb 1as 1bl 0-7fg,0,4,1,0,1,0,0,0,7,0,0
"Brown, Lorenzo",PG,7.5,"$3,500",tor,sas,away, 107-125,4:43,   3pt 1as 1st 1-2fg 1-1ft,3,0,1,1,0,0,0,1,2,1,1
"Shumpert, Iman",SG,5.7,"$4,700",sac,den,home, 113-117,21:30,   0pt 1rb 3as 0-7fg,0,1,3,0,0,0,0,0,7,0,0
"Walker, Lonnie",SG,4.2,"$3,600",sas,tor,home, 125-107,4:43,   3pt 1rb 1trey 1-2fg,3,1,0,0,0,0,1,1,2,0,0
"Morris, Monte",SG,3.2,"$4,600",den,sac,away, 117-113,10:35,   3pt 1rb 1to 1trey 1-6fg,3,1,0,0,0,1,1,1,6,0,0
"Pondexter, Quincy",SG,0.2,"$3,500",sas,tor,home, 125-107,4:06,   0pt 1rb 1to,0,1,0,0,0,1,0,0,0,0,0
"Evans III, Jacob",SG,0,"$3,500",gsw,hou,home, 134-135,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Mason III, Frank",SG,0,"$3,500",sac,den,home, 113-117,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"McLemore, Ben",SG,0,"$3,500",sac,den,home, 113-117,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Goodwin, Brandon",PG,0,"$3,500",den,sac,away, 117-113,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lowry, Kyle",PG,0,"$8,100",tor,sas,away, 107-125,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Carter-Williams, Michael",PG,0,"$3,700",hou,gsw,away, 135-134,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Murray, Dejounte",PG,0,"$3,500",sas,tor,home, 125-107,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Isaiah",PG,0,"$3,500",den,sac,away, 117-113,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Gordon, Eric",SG,0,"$6,000",hou,gsw,away, 135-134,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Richardson, Malachi",SG,0,"$3,500",tor,sas,away, 107-125,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Paul, Chris",PG,0,"$8,500",hou,gsw,away, 135-134,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Loyd, Jordan",PG,0,"$3,500",tor,sas,away, 107-125,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Lee, Damion",SG,0,"$3,500",gsw,hou,home, 134-135,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Green, Draymond",PF,42.2,"$6,900",gsw,hou,home, 134-135,36:56,   9pt 11rb 8as 2st 2bl 4to 4-7fg 1-1ft,9,11,8,2,2,4,0,4,7,1,1
"Durant, Kevin",SF,39.9,"$10,100",gsw,hou,home, 134-135,42:12,   26pt 7rb 3as 1bl 2to 1trey 10-23fg 5-5ft,26,7,3,0,1,2,1,10,23,5,5
"Leonard, Kawhi",SF,32.7,"$10,300",tor,sas,away, 107-125,32:47,   21pt 1rb 5as 2st 3to 8-13fg 5-7ft,21,1,5,2,0,3,0,8,13,5,7
"Aldridge, LaMarcus",PF,29.9,"$9,000",sas,tor,home, 125-107,30:06,   23pt 2rb 5as 3to 10-14fg 3-3ft,23,2,5,0,0,3,0,10,14,3,3
"Green, Gerald",SF,29.8,"$3,700",hou,gsw,away, 135-134,30:00,   16pt 4rb 2as 1st 1bl 3trey 6-13fg 1-1ft,16,4,2,1,1,0,3,6,13,1,1
