Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",PG,65.5,"$9,800",gsw,lac,home, 121-104,36:42,   38pt 15rb 7as 1bl 4to 8trey 11-16fg 8-9ft,38,15,7,0,1,4,8,11,16,8,9
"Butler, Jimmy",SG,56.8,"$8,200",phi,bkn,home, 102-111,38:56,   36pt 9rb 2st 2bl 2to 1trey 11-22fg 13-15ft,36,9,0,2,2,2,1,11,22,13,15
"Williams, Louis",SG,43.1,"$6,700",lac,gsw,away, 104-121,31:48,   25pt 3rb 9as 1st 2to 1trey 11-21fg 2-2ft,25,3,9,1,0,2,1,11,21,2,2
"DeRozan, DeMar",SG,40.4,"$8,600",sas,den,away, 101-96,39:15,   18pt 12rb 6as 1bl 4to 6-17fg 6-8ft,18,12,6,0,1,4,0,6,17,6,8
"Iguodala, Andre",SG,39.2,"$4,000",gsw,lac,home, 121-104,26:06,   8pt 6rb 6as 2st 3bl 4-7fg 0-2ft,8,6,6,2,3,0,0,4,7,0,2
"Augustin, D.J.",PG,38.4,"$5,600",orl,tor,away, 104-101,29:35,   25pt 2rb 6as 1st 1to 4trey 9-13fg 3-4ft,25,2,6,1,0,1,4,9,13,3,4
"LeVert, Caris",SG,36.8,"$6,000",bkn,phi,away, 111-102,23:02,   23pt 4rb 2as 1st 1bl 3trey 8-18fg 4-4ft,23,4,2,1,1,0,3,8,18,4,4
"Murray, Jamal",PG,35.4,"$7,800",den,sas,home, 96-101,34:24,   17pt 2rb 6st 2to 8-24fg 1-1ft,17,2,0,6,0,2,0,8,24,1,1
"Russell, D'Angelo",SG,34.6,"$8,300",bkn,phi,away, 111-102,29:12,   26pt 3rb 4as 1st 4to 2trey 10-25fg 4-5ft,26,3,4,1,0,4,2,10,25,4,5
"Gilgeous-Alexander, Shai",PG,33.5,"$6,000",lac,gsw,away, 104-121,34:19,   18pt 5rb 1as 3bl 1to 3trey 6-16fg 3-4ft,18,5,1,0,3,1,3,6,16,3,4
"Simmons, Ben",PG,30.9,"$9,900",phi,bkn,home, 102-111,32:11,   9pt 7rb 3as 1st 3bl 3to 4-9fg 1-5ft,9,7,3,1,3,3,0,4,9,1,5
"Thompson, Klay",SG,28.2,"$5,800",gsw,lac,home, 121-104,36:41,   12pt 1rb 2as 1st 3bl 1trey 5-14fg 1-1ft,12,1,2,1,3,0,1,5,14,1,1
"Harris, Gary",SG,28.1,"$4,200",den,sas,home, 96-101,36:48,   20pt 3rb 1as 1bl 1trey 7-12fg 5-5ft,20,3,1,0,1,0,1,7,12,5,5
"White, Derrick",PG,26.1,"$6,200",sas,den,away, 101-96,27:45,   16pt 3rb 5as 1st 4to 7-10fg 2-3ft,16,3,5,1,0,4,0,7,10,2,3
"Lowry, Kyle",PG,24.4,"$7,800",tor,orl,home, 101-104,33:51,   0pt 7rb 8as 2st 2to 0-7fg 0-2ft,0,7,8,2,0,2,0,0,7,0,2
"Ross, Terrence",SG,24.2,"$6,400",orl,tor,away, 104-101,24:39,   10pt 6rb 2as 2st 2to 1trey 2-11fg 5-5ft,10,6,2,2,0,2,1,2,11,5,5
"Fournier, Evan",SG,23.4,"$6,500",orl,tor,away, 104-101,36:39,   16pt 2rb 2as 1st 1to 2trey 7-18fg,16,2,2,1,0,1,2,7,18,0,0
"Beverley, Patrick",PG,22.9,"$5,400",lac,gsw,away, 104-121,31:08,   3pt 7rb 7as 1st 2to 1trey 1-6fg,3,7,7,1,0,2,1,1,6,0,0
"Green, Danny",SG,22.1,"$4,700",tor,orl,home, 101-104,33:35,   13pt 3rb 1as 1st 1bl 2to 3trey 4-9fg 2-2ft,13,3,1,1,1,2,3,4,9,2,2
"Dinwiddie, Spencer",PG,22.1,"$4,900",bkn,phi,away, 111-102,32:15,   18pt 3rb 1as 1to 2trey 6-14fg 4-5ft,18,3,1,0,0,1,2,6,14,4,5
"Forbes, Bryn",PG,21,"$4,500",sas,den,away, 101-96,30:06,   15pt 5rb 3trey 6-9fg,15,5,0,0,0,0,3,6,9,0,0
"Carter-Williams, Michael",PG,18,"$4,400",orl,tor,away, 104-101,18:25,   10pt 5rb 2as 1to 2trey 4-8fg,10,5,2,0,0,1,2,4,8,0,0
"VanVleet, Fred",PG,15.9,"$5,100",tor,orl,home, 101-104,26:41,   14pt 2rb 1as 2to 3trey 5-9fg 1-2ft,14,2,1,0,0,2,3,5,9,1,2
"Belinelli, Marco",SG,15.8,"$3,500",sas,den,away, 101-96,16:59,   8pt 4rb 2as 1trey 3-9fg 1-2ft,8,4,2,0,0,0,1,3,9,1,2
"Mills, Patty",PG,13.9,"$4,000",sas,den,away, 101-96,21:10,   4pt 2rb 3as 1bl 2-3fg,4,2,3,0,1,0,0,2,3,0,0
"Morris, Monte",SG,12.5,"$4,400",den,sas,home, 96-101,23:03,   2pt 5as 1st 1-6fg,2,0,5,1,0,0,0,1,6,0,0
"Beasley, Malik",SG,11.6,"$4,200",den,sas,home, 96-101,15:05,   10pt 3rb 2to 1trey 3-5fg 3-5ft,10,3,0,0,0,2,1,3,5,3,5
"Graham, Treveon",SG,10.9,"$3,600",bkn,phi,away, 111-102,16:43,   2pt 2rb 1as 2st 1to 0-1fg 2-2ft,2,2,1,2,0,1,0,0,1,2,2
"Craig, Torrey",SG,10.8,"$3,800",den,sas,home, 96-101,10:43,   6pt 4rb 2trey 2-4fg 0-2ft,6,4,0,0,0,0,2,2,4,0,2
"McConnell, T.J.",PG,8.5,"$3,500",phi,bkn,home, 102-111,15:49,   4pt 3as 2-4fg,4,0,3,0,0,0,0,2,4,0,0
"Shamet, Landry",PG,8,"$4,500",lac,gsw,away, 104-121,20:58,   3pt 2as 1st 1to 1trey 1-6fg,3,0,2,1,0,1,1,1,6,0,0
"Meeks, Jodie",SG,4.5,"$3,500",tor,orl,home, 101-104,2:46,   3pt 1as 1-2fg 1-1ft,3,0,1,0,0,0,0,1,2,1,1
"Cook, Quinn",PG,4.4,"$3,500",gsw,lac,home, 121-104,10:41,   2pt 2rb 1-4fg,2,2,0,0,0,0,0,1,4,0,0
"Temple, Garrett",SG,2,"$3,500",lac,gsw,away, 104-121,12:00,   0pt 1bl 1to 0-3fg,0,0,0,0,1,1,0,0,3,0,0
"Wallace, Tyrone",SG,2,"$3,500",lac,gsw,away, 104-121,1:50,   2pt 0-1fg 2-2ft,2,0,0,0,0,0,0,0,1,2,2
"Robinson, Jerome",PG,1.7,"$3,500",lac,gsw,away, 104-121,3:13,   0pt 1rb 1as 1to,0,1,1,0,0,1,0,0,0,0,0
"Livingston, Shaun",PG,1.4,"$4,000",gsw,lac,home, 121-104,12:22,   0pt 2rb 1to 0-2fg,0,2,0,0,0,1,0,0,2,0,0
"Walker, Lonnie",SG,0,"$3,500",sas,den,away, 101-96,00:07,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Thornwell, Sindarius",SG,0,"$3,500",lac,gsw,away, 104-121,1:41,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Smith, Zhaire",SG,0,"$3,500",phi,bkn,home, 102-111,1:19,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Grant, Jerian",PG,0,"$3,500",orl,tor,away, 104-101,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Korkmaz, Furkan",SG,0,"$3,500",phi,bkn,home, 102-111,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lin, Jeremy",PG,0,"$3,500",tor,orl,home, 101-104,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Pondexter, Quincy",SG,0,"$3,500",sas,den,away, 101-96,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Isaiah",PG,0,"$3,800",den,sas,home, 96-101,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Napier, Shabazz",PG,0,"$3,500",bkn,phi,away, 111-102,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Evans III, Jacob",SG,0,"$3,500",gsw,lac,home, 121-104,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Fultz, Markelle",SG,0,"$3,500",orl,tor,away, 104-101,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Crabbe, Allen",SG,0,"$3,500",bkn,phi,away, 111-102,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",SG,0,"$3,500",tor,orl,home, 101-104,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Siakam, Pascal",PF,48.8,"$7,800",tor,orl,home, 101-104,42:19,   24pt 9rb 4as 1st 2bl 1to 12-24fg,24,9,4,1,2,1,0,12,24,0,0
"Harrell, Montrezl",PF,46,"$6,700",lac,gsw,away, 104-121,29:42,   26pt 5rb 2as 2st 2bl 1to 11-15fg 4-8ft,26,5,2,2,2,1,0,11,15,4,8
"Durant, Kevin",SF,41.3,"$9,600",gsw,lac,home, 121-104,32:24,   23pt 4rb 3as 1st 3bl 3to 1trey 8-16fg 6-6ft,23,4,3,1,3,3,1,8,16,6,6
