Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Antetokounmpo, Giannis",NA,47.2,N/A,mil,uta,home, 133-99,20:38,   22pt 11rb 4as 1st 1bl 8-14fg 6-10ft,22,11,4,1,1,0,0,8,14,6,10
"Doncic, Luka",NA,45.1,N/A,dal,det,away, 117-124,27:52,   21pt 8rb 5as 3st 2to 2trey 7-18fg 5-10ft,21,8,5,3,0,2,2,7,18,5,10
"Isaac, Jonathan",NA,42.6,N/A,orl,atl,away, 97-88,25:49,   13pt 8rb 4as 4st 1bl 1to 2trey 3-9fg 5-8ft,13,8,4,4,1,1,2,3,9,5,8
"Williamson, Zion",NA,41.8,N/A,nor,chi,away, 127-125,26:51,   29pt 4rb 4as 1st 1to 12-13fg 5-8ft,29,4,4,1,0,1,0,12,13,5,8
"Ross, Terrence",NA,40.8,N/A,orl,atl,away, 97-88,23:56,   20pt 4rb 4as 2st 2bl 2to 4trey 7-17fg 2-2ft,20,4,4,2,2,2,4,7,17,2,2
"Porter, Otto",NA,39.4,N/A,chi,nor,home, 125-127,22:28,   16pt 7rb 8as 1bl 2trey 7-13fg 0-1ft,16,7,8,0,1,0,2,7,13,0,1
"Drummond, Andre",NA,38.3,N/A,det,dal,home, 124-117,23:32,   13pt 9rb 3as 1st 3bl 2to 6-11fg 1-2ft,13,9,3,1,3,2,0,6,11,1,2
"Young, Trae",NA,34.9,N/A,atl,orl,home, 88-97,27:47,   18pt 7rb 5as 3st 8to 2trey 5-10fg 6-6ft,18,7,5,3,0,8,2,5,10,6,6
"Sykes, Keifer",NA,34.5,N/A,,was,away, 98-137,31:26,   18pt 5rb 7as 1bl 3to 4trey 7-15fg,18,5,7,0,1,3,4,7,15,0,0
"Nunn, Kendrick",NA,33.9,N/A,mia,cha,away, 108-94,26:19,   13pt 2rb 7as 3st 1to 1trey 6-12fg,13,2,7,3,0,1,1,6,12,0,0
"LaVine, Zach",NA,33.1,N/A,chi,nor,home, 125-127,24:29,   28pt 3rb 1as 1st 3to 4trey 10-16fg 4-4ft,28,3,1,1,0,3,4,10,16,4,4
"Porzingis, Kristaps",NA,32.4,N/A,dal,det,away, 117-124,19:07,   18pt 7rb 2as 1st 2trey 7-18fg 2-2ft,18,7,2,1,0,0,2,7,18,2,2
"Wagner, Moritz",NA,32.3,N/A,was,,home, 137-,21:17,   21pt 4rb 3as 1st 1to 2trey 9-10fg 1-1ft,21,4,3,1,0,1,2,9,10,1,1
"Satoransky, Tomas",NA,32,N/A,chi,nor,home, 125-127,20:05,   11pt 5rb 8as 2st 3to 1trey 5-6fg 0-1ft,11,5,8,2,0,3,1,5,6,0,1
"Nicholson, Andrew",NA,31.3,N/A,,was,away, 98-137,37:12,   21pt 4rb 1as 2st 2to 2trey 9-19fg 1-2ft,21,4,1,2,0,2,2,9,19,1,2
"Ball, Lonzo",NA,30.3,N/A,nor,chi,away, 127-125,18:50,   2pt 4rb 9as 4st 2to 1-5fg,2,4,9,4,0,2,0,1,5,0,0
"Martin, Caleb",NA,29.6,N/A,cha,mia,home, 94-108,18:27,   14pt 3rb 2as 2st 1bl 1trey 5-9fg 3-6ft,14,3,2,2,1,0,1,5,9,3,6
"Schofield, Admiral",NA,29.4,N/A,was,,home, 137-,22:24,   15pt 7rb 4as 3trey 4-6fg 4-4ft,15,7,4,0,0,0,3,4,6,4,4
"Bembry, DeAndre",NA,29.4,N/A,atl,orl,home, 88-97,24:04,   7pt 7rb 4as 3st 1bl 4to 2-6fg 3-3ft,7,7,4,3,1,4,0,2,6,3,3
"Carter-Williams, Michael",NA,29.2,N/A,orl,atl,away, 97-88,23:53,   5pt 6rb 4as 4st 1bl 4to 1-4fg 3-4ft,5,6,4,4,1,4,0,1,4,3,4
"Mathews, Garrison",NA,28.8,N/A,was,,home, 137-,34:09,   15pt 4rb 4as 1st 3trey 3-10fg 6-7ft,15,4,4,1,0,0,3,3,10,6,7
"Robinson, Justin",NA,28.3,N/A,was,,home, 137-,22:47,   9pt 4rb 5as 2st 1bl 2to 1trey 4-7fg,9,4,5,2,1,2,1,4,7,0,0
"Alexander-Walker, Nickeil",NA,27.9,N/A,nor,chi,away, 127-125,19:27,   13pt 2rb 7as 1st 1to 3trey 4-12fg 2-4ft,13,2,7,1,0,1,3,4,12,2,4
"Reed, Davon",NA,27.8,N/A,mia,cha,away, 108-94,18:35,   14pt 9rb 1bl 4trey 5-6fg,14,9,0,0,1,0,4,5,6,0,0
"Kennard, Luke",NA,27.8,N/A,det,dal,home, 124-117,25:50,   19pt 4rb 2as 1st 2to 5trey 6-8fg 2-2ft,19,4,2,1,0,2,5,6,8,2,2
"Waiters, Dion",NA,27,N/A,mia,cha,away, 108-94,16:17,   19pt 4as 1st 1to 4trey 7-12fg 1-1ft,19,0,4,1,0,1,4,7,12,1,1
"Bradley, Tony",NA,27,N/A,uta,mil,away, 99-133,21:43,   17pt 10rb 2to 7-10fg 3-6ft,17,10,0,0,0,2,0,7,10,3,6
"Rose, Derrick",NA,26.9,N/A,det,dal,home, 124-117,24:12,   18pt 2rb 5as 1to 8-12fg 2-3ft,18,2,5,0,0,1,0,8,12,2,3
"Favors, Derrick",NA,26.8,N/A,nor,chi,away, 127-125,21:34,   9pt 9rb 1st 2bl 2to 3-4fg 3-3ft,9,9,0,1,2,2,0,3,4,3,3
"Adebayo, Bam",NA,26.2,N/A,mia,cha,away, 108-94,16:09,   8pt 6rb 2as 1st 2bl 1to 4-8fg,8,6,2,1,2,1,0,4,8,0,0
"Hardaway Jr., Tim",NA,25.7,N/A,dal,det,away, 117-124,24:24,   17pt 1rb 3as 1bl 3trey 6-10fg 2-2ft,17,1,3,0,1,0,3,6,10,2,2
"Graham, Devonte'",NA,25.2,N/A,cha,mia,home, 94-108,21:26,   14pt 6rb 2as 1st 2to 2trey 5-13fg 2-3ft,14,6,2,1,0,2,2,5,13,2,3
"Bender, Dragan",NA,24.6,N/A,mil,uta,home, 133-99,14:47,   11pt 3rb 2as 3bl 2to 2trey 3-5fg 3-4ft,11,3,2,0,3,2,2,3,5,3,4
"Parker, Jabari",NA,24.3,N/A,atl,orl,home, 88-97,21:51,   11pt 9rb 1as 1bl 2to 1trey 3-9fg 4-4ft,11,9,1,0,1,2,1,3,9,4,4
"Howard, William",NA,24,N/A,uta,mil,away, 99-133,14:11,   9pt 5rb 2as 1st 1bl 4-7fg 1-1ft,9,5,2,1,1,0,0,4,7,1,1
"Markkanen, Lauri",NA,23.8,N/A,chi,nor,home, 125-127,23:54,   12pt 4rb 4as 1st 2to 2trey 5-12fg,12,4,4,1,0,2,2,5,12,0,0
"Hunter, De'Andre",NA,23,N/A,atl,orl,home, 88-97,24:43,   13pt 5rb 2as 1bl 2to 1trey 6-12fg,13,5,2,0,1,2,1,6,12,0,0
"DiVincenzo, Donte",NA,22.8,N/A,mil,uta,home, 133-99,16:48,   10pt 4rb 2as 2st 1to 2trey 4-7fg,10,4,2,2,0,1,2,4,7,0,0
