Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Antetokounmpo, Giannis",NA,56.8,N/A,mil,min,home, 118-96,26:48,   26pt 14rb 2as 2st 3bl 4to 1trey 9-15fg 7-9ft,26,14,2,2,3,4,1,9,15,7,9
"Butler, Jimmy",NA,41.2,N/A,mia,orl,away, 107-98,27:59,   23pt 6rb 6as 1st 1bl 4to 9-14fg 5-5ft,23,6,6,1,1,4,0,9,14,5,5
"White, Coby",NA,39.2,N/A,chi,atl,home, 111-93,23:18,   29pt 6rb 1bl 6trey 10-14fg 3-3ft,29,6,0,0,1,0,6,10,14,3,3
"Winslow, Justise",NA,38.2,N/A,mia,orl,away, 107-98,28:27,   7pt 6rb 12as 3st 3to 3-9fg 1-1ft,7,6,12,3,0,3,0,3,9,1,1
"Porzingis, Kristaps",NA,36.1,N/A,dal,lac,away, 102-87,22:53,   18pt 13rb 1as 1bl 2to 1trey 6-9fg 5-6ft,18,13,1,0,1,2,1,6,9,5,6
"Hezonja, Mario",NA,35,N/A,por,den,away, 104-110,27:57,   18pt 5rb 6as 1bl 1to 3trey 6-11fg 3-3ft,18,5,6,0,1,1,3,6,11,3,3
"Middleton, Khris",NA,33.3,N/A,mil,min,home, 118-96,28:20,   18pt 4rb 7as 1st 3to 1trey 6-11fg 5-5ft,18,4,7,1,0,3,1,6,11,5,5
"Towns, Karl-Anthony",NA,32.8,N/A,min,mil,away, 96-118,27:01,   16pt 4rb 4as 1st 2bl 3to 2trey 3-9fg 8-8ft,16,4,4,1,2,3,2,3,9,8,8
"Covington, Robert",NA,32.2,N/A,min,mil,away, 96-118,22:02,   13pt 11rb 2st 3trey 4-8fg 2-2ft,13,11,0,2,0,0,3,4,8,2,2
"Robinson, Jerome",NA,31,N/A,lac,dal,home, 87-102,34:16,   12pt 5rb 6as 2st 2to 2trey 5-13fg 0-1ft,12,5,6,2,0,2,2,5,13,0,1
"Barton, Will",NA,30.6,N/A,den,por,home, 110-104,21:33,   13pt 8rb 4as 1st 1to 1trey 5-10fg 2-6ft,13,8,4,1,0,1,1,5,10,2,6
"LaVine, Zach",NA,29.6,N/A,chi,atl,home, 111-93,24:50,   23pt 3rb 2as 1st 3to 3trey 8-11fg 4-4ft,23,3,2,1,0,3,3,8,11,4,4
"Leonard, Kawhi",NA,29.6,N/A,lac,dal,home, 87-102,22:29,   13pt 3rb 2as 4st 2to 2trey 5-19fg 1-2ft,13,3,2,4,0,2,2,5,19,1,2
"Harrell, Montrezl",NA,28.7,N/A,lac,dal,home, 87-102,23:46,   14pt 6rb 3as 1st 5-11fg 4-6ft,14,6,3,1,0,0,0,5,11,4,6
"Lopez, Robin",NA,28.7,N/A,mil,min,home, 118-96,16:10,   14pt 6rb 1as 1st 1bl 2trey 5-8fg 2-2ft,14,6,1,1,1,0,2,5,8,2,2
"Carter Jr., Wendell",NA,28.6,N/A,chi,atl,home, 111-93,22:06,   8pt 8rb 2as 3bl 1to 3-9fg 2-4ft,8,8,2,0,3,1,0,3,9,2,4
"DiVincenzo, Donte",NA,26.7,N/A,mil,min,home, 118-96,21:10,   6pt 6rb 5as 2st 1bl 3to 3-8fg,6,6,5,2,1,3,0,3,8,0,0
"Fournier, Evan",NA,26.4,N/A,orl,mia,home, 98-107,21:43,   16pt 2rb 4as 1bl 1to 1trey 5-8fg 5-6ft,16,2,4,0,1,1,1,5,8,5,6
"Doncic, Luka",NA,26.1,N/A,dal,lac,away, 102-87,25:23,   15pt 13rb 3as 9to 4trey 5-11fg 1-2ft,15,13,3,0,0,9,4,5,11,1,2
"Isaac, Jonathan",NA,26,N/A,orl,mia,home, 98-107,23:25,   8pt 5rb 3st 1bl 2-4fg 4-5ft,8,5,0,3,1,0,0,2,4,4,5
"Adebayo, Bam",NA,25.6,N/A,mia,orl,away, 107-98,23:34,   6pt 13rb 1st 1bl 2to 3-7fg,6,13,0,1,1,2,0,3,7,0,0
"Labissiere, Skal",NA,25.5,N/A,por,den,away, 104-110,16:04,   12pt 5rb 1as 1st 1bl 4-4fg 4-6ft,12,5,1,1,1,0,0,4,4,4,6
"Vucevic, Nikola",NA,25.2,N/A,orl,mia,home, 98-107,25:17,   14pt 6rb 2as 1st 1bl 5to 6-12fg 2-4ft,14,6,2,1,1,5,0,6,12,2,4
"Bazemore, Kent",NA,24.8,N/A,por,den,away, 104-110,12:00,   13pt 4rb 2as 2st 2to 2trey 5-8fg 1-1ft,13,4,2,2,0,2,2,5,8,1,1
"Young, Trae",NA,23.8,N/A,atl,chi,away, 93-111,17:27,   11pt 4rb 4as 1st 1to 1trey 5-10fg 0-1ft,11,4,4,1,0,1,1,5,10,0,1
"Brunson, Jalen",NA,23.5,N/A,dal,lac,away, 102-87,15:19,   6pt 5rb 7as 1st 2to 2-6fg 2-2ft,6,5,7,1,0,2,0,2,6,2,2
"Collins, Zach",NA,23.2,N/A,por,den,away, 104-110,29:56,   13pt 11rb 2as 6to 1trey 5-12fg 2-3ft,13,11,2,0,0,6,1,5,12,2,3
"Napier, Shabazz",NA,23.1,N/A,min,mil,away, 96-118,18:42,   14pt 3rb 1as 2st 2to 2trey 4-10fg 4-4ft,14,3,1,2,0,2,2,4,10,4,4
"Ilyasova, Ersan",NA,22.9,N/A,mil,min,home, 118-96,16:13,   10pt 7rb 1as 1bl 2trey 3-6fg 2-2ft,10,7,1,0,1,0,2,3,6,2,2
"Robinson, Duncan",NA,22.4,N/A,mia,orl,away, 107-98,15:39,   17pt 2rb 1bl 4trey 5-10fg 3-3ft,17,2,0,0,1,0,4,5,10,3,3
"Dozier, PJ",NA,22.4,N/A,den,por,home, 110-104,13:25,   8pt 2rb 2as 3st 4-8fg,8,2,2,3,0,0,0,4,8,0,0
"Lopez, Brook",NA,21.5,N/A,mil,min,home, 118-96,25:38,   10pt 5rb 1as 1st 1bl 2to 1trey 4-9fg 1-2ft,10,5,1,1,1,2,1,4,9,1,2
"Millsap, Paul",NA,21.4,N/A,den,por,home, 110-104,15:49,   13pt 2rb 2st 2trey 4-5fg 3-4ft,13,2,0,2,0,0,2,4,5,3,4
"Brown, Moses",NA,21.2,N/A,por,den,away, 104-110,12:00,   8pt 6rb 1st 2bl 3to 2-3fg 4-4ft,8,6,0,1,2,3,0,2,3,4,4
"Jackson, Justin",NA,21.2,N/A,dal,lac,away, 102-87,23:52,   18pt 6rb 4to 3trey 6-11fg 3-3ft,18,6,0,0,0,4,3,6,11,3,3
