Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harrell, Montrezl",NA,41.2,N/A,lac,,home, 118-,23:03,   22pt 6rb 4as 1st 1bl 8-14fg 6-9ft,22,6,4,1,1,0,0,8,14,6,9
"LaVine, Zach",NA,40,N/A,chi,tor,away, 105-91,24:37,   26pt 5rb 4as 2st 4to 4trey 9-14fg 4-4ft,26,5,4,2,0,4,4,9,14,4,4
"Williamson, Zion",NA,39.5,N/A,nor,sas,away, 123-114,30:45,   22pt 10rb 1as 2st 2to 8-11fg 6-8ft,22,10,1,2,0,2,0,8,11,6,8
"Richardson, Josh",NA,39.3,N/A,phi,orl,away, 126-94,25:48,   13pt 4rb 5as 5st 1to 1trey 3-8fg 6-7ft,13,4,5,5,0,1,1,3,8,6,7
"Trimble, Melo",NA,37.2,N/A,,lac,away, 101-118,34:03,   22pt 1rb 6as 3st 4to 2trey 8-18fg 4-5ft,22,1,6,3,0,4,2,8,18,4,5
"Middleton, Khris",NA,35.8,N/A,mil,was,away, 115-108,26:34,   22pt 9rb 4as 3to 2trey 9-14fg 2-2ft,22,9,4,0,0,3,2,9,14,2,2
"Alexander-Walker, Nickeil",NA,34.5,N/A,nor,sas,away, 123-114,23:17,   13pt 5rb 7as 1st 1bl 1to 2trey 4-15fg 3-3ft,13,5,7,1,1,1,2,4,15,3,3
"Porter, Otto",NA,33.7,N/A,chi,tor,away, 105-91,20:18,   11pt 6rb 3as 1st 3bl 1to 2trey 4-10fg 1-2ft,11,6,3,1,3,1,2,4,10,1,2
"Melli, Nicolo",NA,32.8,N/A,nor,sas,away, 123-114,18:17,   14pt 9rb 1st 2bl 1to 3trey 5-10fg 1-2ft,14,9,0,1,2,1,3,5,10,1,2
"Holiday, Jrue",NA,32.6,N/A,nor,sas,away, 123-114,21:55,   16pt 3rb 4as 3st 2to 7-11fg 2-2ft,16,3,4,3,0,2,0,7,11,2,2
"Williams, Louis",NA,32.3,N/A,lac,,home, 118-,24:29,   16pt 4rb 7as 1st 2to 4-12fg 8-9ft,16,4,7,1,0,2,0,4,12,8,9
"Ilyasova, Ersan",NA,32.1,N/A,mil,was,away, 115-108,18:46,   18pt 3rb 3as 1st 1bl 3trey 5-8fg 5-5ft,18,3,3,1,1,0,3,5,8,5,5
"O'Quinn, Kyle",NA,31.5,N/A,phi,orl,away, 126-94,13:12,   3pt 5rb 9as 2st 2bl 3to 1-2fg 1-3ft,3,5,9,2,2,3,0,1,2,1,3
"Markkanen, Lauri",NA,31.1,N/A,chi,tor,away, 105-91,21:32,   15pt 13rb 1as 1to 2trey 4-10fg 5-6ft,15,13,1,0,0,1,2,4,10,5,6
"Hachimura, Rui",NA,30.9,N/A,was,mil,home, 108-115,26:48,   10pt 12rb 1as 3st 4to 1trey 4-13fg 1-8ft,10,12,1,3,0,4,1,4,13,1,8
"Chiozza, Chris",NA,30.7,N/A,was,mil,home, 108-115,26:51,   14pt 6rb 7as 1to 2trey 6-9fg,14,6,7,0,0,1,2,6,9,0,0
"Boucher, Chris",NA,30.4,N/A,tor,chi,home, 91-105,20:22,   11pt 2rb 2st 4bl 1to 1trey 4-9fg 2-6ft,11,2,0,2,4,1,1,4,9,2,6
"Thornwell, Sindarius",NA,29,N/A,cle,bos,away, 72-118,17:04,   12pt 5rb 2as 2st 1bl 1to 1trey 3-4fg 5-6ft,12,5,2,2,1,1,1,3,4,5,6
"Rush, Brandon",NA,29,N/A,,min,away, 101-131,19:28,   16pt 5rb 2as 1st 1bl 2to 4trey 6-10fg,16,5,2,1,1,2,4,6,10,0,0
"Beal, Bradley",NA,28.9,N/A,was,mil,home, 108-115,23:22,   20pt 2rb 3as 1bl 1to 2trey 7-14fg 4-5ft,20,2,3,0,1,1,2,7,14,4,5
"Long, Shawn",NA,28.8,N/A,,lac,away, 101-118,30:38,   17pt 9rb 2as 2to 1trey 7-12fg 2-2ft,17,9,2,0,0,2,1,7,12,2,2
"Zubac, Ivica",NA,28.6,N/A,lac,,home, 118-,19:41,   10pt 8rb 1st 2bl 3-4fg 4-4ft,10,8,0,1,2,0,0,3,4,4,4
"Wagner, Moritz",NA,27.8,N/A,was,mil,home, 108-115,24:13,   10pt 4rb 2as 3st 1bl 2to 1trey 3-8fg 3-3ft,10,4,2,3,1,2,1,3,8,3,3
"Brown, Sterling",NA,27.6,N/A,mil,was,away, 115-108,24:25,   18pt 3rb 2as 1st 2trey 6-9fg 4-4ft,18,3,2,1,0,0,2,6,9,4,4
"Anunoby, OG",NA,27.4,N/A,tor,chi,home, 91-105,26:55,   15pt 2rb 4as 2st 2to 1trey 5-9fg 4-6ft,15,2,4,2,0,2,1,5,9,4,6
"Robinson, Jerome",NA,26.5,N/A,lac,,home, 118-,31:33,   15pt 5rb 3as 1st 2to 2trey 4-11fg 5-6ft,15,5,3,1,0,2,2,4,11,5,6
"Beverley, Patrick",NA,25.3,N/A,lac,,home, 118-,20:16,   11pt 4rb 3as 2st 1to 2trey 4-9fg 1-1ft,11,4,3,2,0,1,2,4,9,1,1
