Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Fox, De'Aaron",PG,59,"$8,600",sac,nor,away, 118-121,37:08,   25pt 5rb 12as 3st 1bl 2to 1trey 11-22fg 2-3ft,25,5,12,3,1,2,1,11,22,2,3
"Middleton, Khris",SG,58.3,"$7,000",mil,lac,home, 128-118,33:14,   39pt 9rb 5as 1st 2to 4trey 16-25fg 3-3ft,39,9,5,1,0,2,4,16,25,3,3
"Dragic, Goran",PG,56.9,"$5,000",mia,dal,home, 105-99,37:30,   23pt 12rb 11as 1st 1bl 3to 9-17fg 5-7ft,23,12,11,1,1,3,0,9,17,5,7
"Harden, James",SG,56.2,"$12,000",hou,den,home, 112-85,32:20,   38pt 6rb 6as 1st 1bl 4to 5trey 10-22fg 13-14ft,38,6,6,1,1,4,5,10,22,13,14
"DeRozan, DeMar",SG,43.4,"$8,800",sas,cle,home, 116-110,34:55,   25pt 2rb 8as 2st 2to 10-12fg 5-5ft,25,2,8,2,0,2,0,10,12,5,5
"Forbes, Bryn",PG,41.2,"$3,900",sas,cle,home, 116-110,34:39,   19pt 6rb 4as 3st 3trey 8-13fg 0-1ft,19,6,4,3,0,0,3,8,13,0,1
"Gilgeous-Alexander, Shai",PG,37.2,"$5,300",lac,mil,away, 118-128,31:46,   21pt 6rb 2as 1st 2bl 3to 1trey 8-15fg 4-5ft,21,6,2,1,2,3,1,8,15,4,5
"VanVleet, Fred",PG,36.6,"$5,400",tor,nyk,away, 117-92,32:04,   12pt 3rb 8as 1st 2bl 4trey 4-13fg,12,3,8,1,2,0,4,4,13,0,0
"Bledsoe, Eric",PG,35.4,"$7,700",mil,lac,home, 128-118,31:26,   15pt 7rb 8as 1st 3to 3trey 5-11fg 2-2ft,15,7,8,1,0,3,3,5,11,2,2
"Murray, Jamal",PG,35.3,"$7,000",den,hou,away, 85-112,26:21,   20pt 4rb 3as 2st 7-14fg 6-7ft,20,4,3,2,0,0,0,7,14,6,7
"Payton, Elfrid",PG,34.3,"$7,500",nor,sac,home, 121-118,36:21,   16pt 4rb 9as 1bl 3to 7-14fg 2-2ft,16,4,9,0,1,3,0,7,14,2,2
"Ellington, Wayne",SG,34,"$3,700",det,orl,home, 115-98,30:57,   25pt 3st 7trey 9-16fg,25,0,0,3,0,0,7,9,16,0,0
"Doncic, Luka",SG,33.1,"$9,800",dal,mia,away, 99-105,30:42,   19pt 8rb 7as 6to 3trey 6-18fg 4-6ft,19,8,7,0,0,6,3,6,18,4,6
"Butler, Jimmy",SG,32.9,"$8,500",phi,bkn,home, 123-110,36:45,   9pt 7rb 3as 3st 1bl 1to 1trey 3-10fg 2-2ft,9,7,3,3,1,1,1,3,10,2,2
"Simmons, Ben",PG,32.8,"$9,800",phi,bkn,home, 123-110,29:56,   16pt 4rb 8as 1st 3to 7-14fg 2-4ft,16,4,8,1,0,3,0,7,14,2,4
"LeVert, Caris",SG,32.3,"$5,200",bkn,phi,away, 110-123,28:19,   18pt 4rb 3as 1st 1bl 1to 2trey 6-14fg 4-6ft,18,4,3,1,1,1,2,6,14,4,6
"Augustin, D.J.",PG,31.8,"$5,900",orl,det,away, 98-115,31:17,   18pt 4rb 4as 1st 1bl 3to 2trey 7-12fg 2-3ft,18,4,4,1,1,3,2,7,12,2,3
"Sexton, Collin",PG,28.9,"$6,300",cle,sas,away, 110-116,34:51,   24pt 2rb 3as 2to 3trey 10-17fg 1-2ft,24,2,3,0,0,2,3,10,17,1,2
"Paul, Chris",PG,28.8,"$8,000",hou,den,home, 112-85,30:16,   9pt 4rb 8as 2st 3to 3-10fg 3-3ft,9,4,8,2,0,3,0,3,10,3,3
"Hield, Buddy",SG,27.9,"$7,400",sac,nor,away, 118-121,32:50,   27pt 2rb 1as 3to 1trey 11-21fg 4-4ft,27,2,1,0,0,3,1,11,21,4,4
"Smith, Ishmael",PG,27.8,"$4,000",det,orl,home, 115-98,28:13,   15pt 4rb 6as 1to 1trey 7-14fg,15,4,6,0,0,1,1,7,14,0,0
"Wade, Dwyane",SG,27.4,"$5,800",mia,dal,home, 105-99,28:09,   11pt 2rb 2as 4st 1to 1trey 4-14fg 2-2ft,11,2,2,4,0,1,1,4,14,2,2
"Rivers, Austin",SG,26.7,"$3,500",hou,den,home, 112-85,28:44,   15pt 1rb 3as 1st 1bl 3trey 6-10fg 0-1ft,15,1,3,1,1,0,3,6,10,0,1
"Russell, D'Angelo",SG,25.8,"$9,500",bkn,phi,away, 110-123,27:32,   13pt 4rb 8as 1st 7to 1trey 6-19fg 0-2ft,13,4,8,1,0,7,1,6,19,0,2
"Morris, Monte",SG,25.6,"$4,000",den,hou,away, 85-112,26:41,   16pt 3rb 4as 1trey 5-9fg 5-5ft,16,3,4,0,0,0,1,5,9,5,5
"Lin, Jeremy",PG,25.5,"$3,500",tor,nyk,away, 117-92,25:34,   12pt 5rb 5as 1trey 4-8fg 3-4ft,12,5,5,0,0,0,1,4,8,3,4
