Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",SG,76.9,"$12,400",hou,sas,home, 111-105,36:40,   61pt 7rb 1as 3st 3to 9trey 19-34fg 14-17ft,61,7,1,3,0,3,9,19,34,14,17
"Westbrook, Russell",PG,63.9,"$11,700",okc,tor,away, 116-109,36:46,   18pt 12rb 13as 4st 1bl 3to 2trey 6-20fg 4-5ft,18,12,13,4,1,3,2,6,20,4,5
"Fournier, Evan",SG,47.6,"$5,600",orl,mem,home, 123-119,39:29,   27pt 8rb 6as 1bl 1to 3trey 9-17fg 6-7ft,27,8,6,0,1,1,3,9,17,6,7
"Dorsey, Tyler",SG,47.1,"$3,700",mem,orl,away, 119-123,42:53,   29pt 3rb 9as 1st 2to 5trey 11-19fg 2-7ft,29,3,9,1,0,2,5,11,19,2,7
"Russell, D'Angelo",SG,45.9,"$8,900",bkn,lal,away, 111-106,33:50,   21pt 2rb 13as 3st 6to 4trey 8-20fg 1-2ft,21,2,13,3,0,6,4,8,20,1,2
"Schroder, Dennis",SG,44.7,"$5,500",okc,tor,away, 116-109,31:29,   26pt 6rb 7as 1bl 2to 4trey 10-16fg 2-2ft,26,6,7,0,1,2,4,10,16,2,2
"Middleton, Khris",SG,44.6,"$8,000",mil,mia,home, 116-87,28:06,   18pt 8rb 10as 1st 1to 2trey 8-13fg,18,8,10,1,0,1,2,8,13,0,0
"Murray, Jamal",PG,43.5,"$6,800",den,nyk,away, 111-93,33:05,   18pt 5rb 5as 2st 2bl 1trey 7-16fg 3-3ft,18,5,5,2,2,0,1,7,16,3,3
"Ross, Terrence",SG,40.4,"$5,600",orl,mem,home, 123-119,35:35,   31pt 7rb 1st 2to 8trey 10-15fg 3-3ft,31,7,0,1,0,2,8,10,15,3,3
"Augustin, D.J.",PG,39.2,"$5,600",orl,mem,home, 123-119,42:22,   20pt 6rb 8as 1trey 7-16fg 5-5ft,20,6,8,0,0,0,1,7,16,5,5
"DeRozan, DeMar",SG,38.6,"$9,000",sas,hou,away, 105-111,32:39,   16pt 8rb 8as 1st 2to 7-19fg 2-2ft,16,8,8,1,0,2,0,7,19,2,2
"White, Derrick",PG,37.1,"$5,600",sas,hou,away, 105-111,32:29,   18pt 8rb 3as 2st 1to 1trey 5-12fg 7-7ft,18,8,3,2,0,1,1,5,12,7,7
