Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",PG,60.6,"$11,400",okc,min,away, 120-131,38:27,   38pt 13rb 6as 2to 5trey 15-28fg 3-7ft,38,13,6,0,0,2,5,15,28,3,7
"Conley, Mike",PG,51.6,"$8,100",mem,por,home, 120-111,34:41,   40pt 3rb 4as 1st 1to 6trey 12-18fg 10-15ft,40,3,4,1,0,1,6,12,18,10,15
"Simmons, Ben",PG,50.6,"$9,900",phi,orl,home, 114-106,40:21,   16pt 13rb 8as 2st 1bl 2to 6-15fg 4-5ft,16,13,8,2,1,2,0,6,15,4,5
"Harden, James",SG,48.7,"$12,100",hou,tor,away, 107-95,36:48,   35pt 1rb 3as 3st 1to 3trey 12-30fg 8-8ft,35,1,3,3,0,1,3,12,30,8,8
"Irving, Kyrie",PG,44.5,"$9,400",bos,gsw,away, 128-95,30:04,   19pt 5rb 11as 2st 3to 2trey 7-15fg 3-4ft,19,5,11,2,0,3,2,7,15,3,4
"Teague, Jeff",PG,44,"$6,300",min,okc,home, 131-120,32:51,   16pt 5rb 12as 1st 1bl 2to 1trey 5-7fg 5-7ft,16,5,12,1,1,2,1,5,7,5,7
"Wright, Delon",SG,38.3,"$5,100",mem,por,home, 120-111,26:27,   25pt 4rb 1as 2st 1bl 2to 1trey 9-13fg 6-7ft,25,4,1,2,1,2,1,9,13,6,7
"McCollum, C.J.",SG,34.4,"$7,300",por,mem,away, 111-120,35:20,   27pt 2rb 2as 1bl 1to 3trey 9-13fg 6-6ft,27,2,2,0,1,1,3,9,13,6,6
"Paul, Chris",PG,34.2,"$8,700",hou,tor,away, 107-95,31:03,   5pt 6rb 10as 2st 1bl 2to 1-10fg 3-3ft,5,6,10,2,1,2,0,1,10,3,3
"Wiggins, Andrew",SG,33.7,"$6,400",min,okc,home, 131-120,33:27,   18pt 6rb 3as 1st 1bl 2to 3trey 7-15fg 1-2ft,18,6,3,1,1,2,3,7,15,1,2
"Lillard, Damian",PG,33.4,"$9,400",por,mem,away, 111-120,36:51,   24pt 2rb 8as 5to 3trey 8-18fg 5-5ft,24,2,8,0,0,5,3,8,18,5,5
"Collison, Darren",PG,32.8,"$7,400",ind,chi,home, 105-96,33:21,   22pt 4rb 2as 2st 3to 3trey 7-10fg 5-6ft,22,4,2,2,0,3,3,7,10,5,6
"Curry, Stephen",PG,31.6,"$9,400",gsw,bos,home, 95-128,30:51,   23pt 3rb 4as 1st 4to 4trey 8-16fg 3-3ft,23,3,4,1,0,4,4,8,16,3,3
"Fournier, Evan",SG,31.4,"$5,500",orl,phi,away, 106-114,34:05,   25pt 2rb 2as 1st 2to 5trey 9-21fg 2-2ft,25,2,2,1,0,2,5,9,21,2,2
"LaVine, Zach",SG,30.9,"$8,000",chi,ind,away, 96-105,37:14,   27pt 2rb 3as 3to 2trey 10-22fg 5-7ft,27,2,3,0,0,3,2,10,22,5,7
"Butler, Jimmy",SG,30.4,"$8,400",phi,orl,home, 114-106,34:29,   14pt 2rb 4as 3st 1to 5-10fg 4-4ft,14,2,4,3,0,1,0,5,10,4,4
