Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Irving, Kyrie",PG,62.7,"$10,100",bos,atl,home, 129-120,35:53,   30pt 11rb 9as 1st 2bl 3to 4trey 12-24fg 2-3ft,30,11,9,1,2,3,4,12,24,2,3
"Booker, Devin",SG,61.5,"$9,000",pho,nor,away, 138-136,41:09,   40pt 5rb 13as 1bl 7to 3trey 12-26fg 13-18ft,40,5,13,0,1,7,3,12,26,13,18
"Beal, Bradley",SG,61.5,"$10,500",was,mem,home, 135-128,38:35,   40pt 5rb 7as 2st 1to 9trey 12-17fg 7-9ft,40,5,7,2,0,1,9,12,17,7,9
"Payton, Elfrid",PG,54.6,"$8,100",nor,pho,home, 136-138,36:49,   16pt 13rb 16as 1st 4to 2trey 5-12fg 4-6ft,16,13,16,1,0,4,2,5,12,4,6
"Lillard, Damian",PG,50.7,"$9,900",por,sas,away, 103-108,37:47,   34pt 6rb 5as 1st 1to 3trey 13-29fg 5-5ft,34,6,5,1,0,1,3,13,29,5,5
"Thompson, Klay",SG,49.6,"$8,200",gsw,okc,away, 110-88,34:04,   23pt 8rb 4as 3st 1bl 1to 3trey 9-21fg 2-2ft,23,8,4,3,1,1,3,9,21,2,2
"Conley, Mike",PG,48.6,"$8,900",mem,was,away, 128-135,34:20,   28pt 3rb 12as 1to 3trey 8-15fg 9-11ft,28,3,12,0,0,1,3,8,15,9,11
"Curry, Stephen",PG,47.9,"$9,300",gsw,okc,away, 110-88,33:06,   33pt 7rb 3as 2st 4to 5trey 10-23fg 8-10ft,33,7,3,2,0,4,5,10,23,8,10
"Smart, Marcus",SG,47.7,"$5,600",bos,atl,home, 129-120,34:14,   16pt 1rb 9as 5st 1bl 1to 2trey 5-9fg 4-4ft,16,1,9,5,1,1,2,5,9,4,4
"Satoransky, Tomas",PG,37.7,"$6,800",was,mem,home, 135-128,37:50,   15pt 6rb 7as 1st 1bl 1to 3-10fg 9-9ft,15,6,7,1,1,1,0,3,10,9,9
"Sexton, Collin",PG,37.6,"$6,100",cle,dal,away, 116-121,38:22,   28pt 3rb 4as 4trey 10-17fg 4-5ft,28,3,4,0,0,0,4,10,17,4,5
"DeRozan, DeMar",SG,37.1,"$9,600",sas,por,home, 108-103,33:33,   21pt 8rb 3as 1bl 1to 6-14fg 9-10ft,21,8,3,0,1,1,0,6,14,9,10
"Young, Trae",PG,36.8,"$8,300",atl,bos,away, 120-129,31:16,   26pt 4rb 4as 2st 6to 5trey 10-17fg 1-2ft,26,4,4,2,0,6,5,10,17,1,2
"Mitchell, Donovan",SG,36.2,"$9,500",uta,bkn,home, 114-98,34:44,   24pt 6rb 4as 1st 4to 4trey 9-21fg 2-2ft,24,6,4,1,0,4,4,9,21,2,2
"Russell, D'Angelo",SG,33,"$7,900",bkn,uta,away, 98-114,25:15,   20pt 5rb 4as 1st 2to 3trey 8-25fg 1-1ft,20,5,4,1,0,2,3,8,25,1,1
"Westbrook, Russell",PG,32.1,"$11,700",okc,gsw,home, 88-110,31:56,   7pt 8rb 9as 1st 1bl 4to 2-16fg 3-4ft,7,8,9,1,1,4,0,2,16,3,4
"Melton, De'Anthony",PG,31.1,"$3,500",pho,nor,away, 138-136,28:51,   6pt 8rb 5as 3st 1to 3-7fg,6,8,5,3,0,1,0,3,7,0,0
"Hardaway Jr., Tim",SG,29.8,"$4,800",dal,cle,home, 121-116,36:15,   22pt 4rb 2as 4trey 8-18fg 2-2ft,22,4,2,0,0,0,4,8,18,2,2
"Brown, Jaylen",SG,29.6,"$5,100",bos,atl,home, 129-120,26:25,   23pt 3rb 2as 3trey 8-14fg 4-6ft,23,3,2,0,0,0,3,8,14,4,6
"Collison, Darren",PG,29.4,"$7,400",ind,den,away, 100-102,30:01,   17pt 2rb 4as 2st 2to 1trey 7-12fg 2-3ft,17,2,4,2,0,2,1,7,12,2,3
"Rubio, Ricky",PG,29.2,"$5,900",uta,bkn,home, 114-98,22:37,   12pt 6rb 6as 1st 2to 2-13fg 8-8ft,12,6,6,1,0,2,0,2,13,8,8
"Bradley, Avery",SG,28.9,"$6,000",mem,was,away, 128-135,33:42,   21pt 2rb 5as 2to 3trey 9-17fg,21,2,5,0,0,2,3,9,17,0,0
"Brunson, Jalen",PG,27.9,"$6,100",dal,cle,home, 121-116,26:25,   16pt 2rb 7as 1to 2trey 6-10fg 2-2ft,16,2,7,0,0,1,2,6,10,2,2
"Dinwiddie, Spencer",PG,27.2,"$6,900",bkn,uta,away, 98-114,24:06,   22pt 1rb 2as 1st 2to 3trey 7-16fg 5-5ft,22,1,2,1,0,2,3,7,16,5,5
"Murray, Jamal",PG,27.1,"$7,800",den,ind,home, 102-100,36:32,   17pt 3rb 3as 1st 1to 1trey 7-15fg 2-2ft,17,3,3,1,0,1,1,7,15,2,2
"Holiday, Justin",SG,22.8,"$3,600",mem,was,away, 128-135,28:49,   9pt 4rb 4as 1st 1trey 3-7fg 2-2ft,9,4,4,1,0,0,1,3,7,2,2
"Harris, Devin",PG,21.9,"$3,500",dal,cle,home, 121-116,21:52,   6pt 2rb 9as 2-6fg 2-2ft,6,2,9,0,0,0,0,2,6,2,2
"Matthews, Wes",SG,21.5,"$4,600",ind,den,away, 100-102,32:23,   7pt 5rb 5as 1bl 2to 2trey 2-5fg 1-2ft,7,5,5,0,1,2,2,2,5,1,2
"Mills, Patty",PG,21.2,"$3,600",sas,por,home, 108-103,24:53,   12pt 1rb 4as 1st 1to 2trey 3-9fg 4-4ft,12,1,4,1,0,1,2,3,9,4,4
"McCollum, C.J.",SG,21.1,"$8,400",por,sas,away, 103-108,22:31,   10pt 3rb 5as 5-13fg,10,3,5,0,0,0,0,5,13,0,0
"Forbes, Bryn",PG,20.6,"$3,900",sas,por,home, 108-103,25:06,   11pt 3rb 2as 1st 2trey 4-9fg 1-1ft,11,3,2,1,0,0,2,4,9,1,1
"Huerter, Kevin",SG,20.5,"$5,200",atl,bos,away, 120-129,27:13,   10pt 5rb 3as 1st 3to 2trey 4-13fg,10,5,3,1,0,3,2,4,13,0,0
"Clarkson, Jordan",SG,20.4,"$5,300",cle,dal,away, 116-121,30:25,   17pt 2rb 2as 2to 1trey 6-12fg 4-4ft,17,2,2,0,0,2,1,6,12,4,4
"White, Derrick",PG,19.9,"$7,500",sas,por,home, 108-103,25:44,   13pt 2rb 3as 5-7fg 3-4ft,13,2,3,0,0,0,0,5,7,3,4
"Bazemore, Kent",SG,19.2,"$4,800",atl,bos,away, 120-129,21:24,   12pt 1rb 4as 3-6fg 6-6ft,12,1,4,0,0,0,0,3,6,6,6
"LeVert, Caris",SG,19.2,"$5,200",bkn,uta,away, 98-114,26:52,   6pt 1rb 4as 2st 3-12fg,6,1,4,2,0,0,0,3,12,0,0
"Clark, Ian",SG,19,"$3,500",nor,pho,home, 136-138,13:48,   11pt 2as 2st 1to 2trey 3-6fg 3-4ft,11,0,2,2,0,1,2,3,6,3,4
"Belinelli, Marco",SG,17.8,"$3,800",sas,por,home, 108-103,26:59,   11pt 4rb 1st 1to 1trey 4-7fg 2-2ft,11,4,0,1,0,1,1,4,7,2,2
"Schroder, Dennis",SG,17.5,"$5,000",okc,gsw,home, 88-110,28:13,   15pt 3as 2to 3trey 6-14fg,15,0,3,0,0,2,3,6,14,0,0
"Burke, Trey",PG,17,"$3,500",dal,cle,home, 121-116,21:35,   11pt 2as 1st 1trey 5-9fg,11,0,2,1,0,0,1,5,9,0,0
"Korver, Kyle",SG,16.1,"$3,900",uta,bkn,home, 114-98,19:18,   9pt 3rb 1as 1bl 1to 3trey 3-8fg,9,3,1,0,1,1,3,3,8,0,0
"Jackson, Frank",PG,15.9,"$5,000",nor,pho,home, 136-138,35:13,   14pt 2rb 1as 2to 3trey 4-13fg 3-4ft,14,2,1,0,0,2,3,4,13,3,4
"Neto, Raul",PG,15.8,"$3,500",uta,bkn,home, 114-98,14:46,   9pt 4rb 2as 1to 1trey 3-8fg 2-2ft,9,4,2,0,0,1,1,3,8,2,2
"Beasley, Malik",SG,15.7,"$3,700",den,ind,home, 102-100,19:16,   11pt 1rb 1as 1st 1to 3trey 4-6fg,11,1,1,1,0,1,3,4,6,0,0
"Iguodala, Andre",SG,14.2,"$4,200",gsw,okc,away, 110-88,23:23,   2pt 1rb 4as 1st 1bl 1to 1-3fg,2,1,4,1,1,1,0,1,3,0,0
"Wright, Delon",SG,13.7,"$5,300",mem,was,away, 128-135,24:11,   5pt 1rb 3as 1st 2-5fg 1-2ft,5,1,3,1,0,0,0,2,5,1,2
"Cook, Quinn",PG,12.2,"$3,500",gsw,okc,away, 110-88,15:10,   8pt 6rb 3to 2trey 3-5fg,8,6,0,0,0,3,2,3,5,0,0
"Dorsey, Tyler",SG,12.1,"$3,500",mem,was,away, 128-135,11:49,   7pt 3rb 1as 2trey 2-4fg 1-2ft,7,3,1,0,0,0,2,2,4,1,2
"Rozier, Terry",PG,11.4,"$6,500",bos,atl,home, 129-120,16:49,   5pt 2rb 2as 1st 2to 1trey 1-5fg 2-4ft,5,2,2,1,0,2,1,1,5,2,4
"Graham, Treveon",SG,11.1,"$3,500",bkn,uta,away, 98-114,23:52,   3pt 3rb 1as 1st 1trey 1-5fg,3,3,1,1,0,0,1,1,5,0,0
"Curry, Seth",PG,9.8,"$3,700",por,sas,away, 103-108,18:37,   5pt 4rb 1trey 2-5fg,5,4,0,0,0,0,1,2,5,0,0
"Stauskas, Nik",SG,9.8,"$3,800",cle,dal,away, 116-121,18:20,   3pt 4rb 1st 1to 1trey 1-7fg,3,4,0,1,0,1,1,1,7,0,0
"Morris, Monte",SG,9.4,"$4,300",den,ind,home, 102-100,24:56,   2pt 2rb 2as 1st 1to 1-4fg,2,2,2,1,0,1,0,1,4,0,0
"Adams, Jaylen",SG,8.4,"$3,500",atl,bos,away, 120-129,14:07,   3pt 2rb 2as 1trey 1-1fg,3,2,2,0,0,0,1,1,1,0,0
"Knight, Brandon",PG,7.9,"$4,300",cle,dal,away, 116-121,20:18,   5pt 2rb 1as 1to 1trey 2-6fg,5,2,1,0,0,1,1,2,6,0,0
"Joseph, Cory",PG,6.7,"$4,000",ind,den,away, 100-102,20:45,   1pt 1rb 1as 1st 0-3fg 1-2ft,1,1,1,1,0,0,0,0,3,1,2
