Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Wright, Delon",SG,65,"$7,000",mem,dal,away, 122-112,39:03,   26pt 10rb 14as 2st 2trey 10-19fg 4-5ft,26,10,14,2,0,0,2,10,19,4,5
"Caruso, Alex",PG,57.5,"$5,200",lal,lac,away, 122-117,38:11,   32pt 10rb 5as 2st 1bl 3to 5trey 10-19fg 7-7ft,32,10,5,2,1,3,5,10,19,7,7
"Curry, Stephen",PG,56.7,"$9,400",gsw,cle,home, 120-114,36:06,   40pt 6rb 7as 1bl 4to 9trey 12-21fg 7-7ft,40,6,7,0,1,4,9,12,21,7,7
"Harden, James",SG,50.6,"$12,000",hou,nyk,home, 120-96,29:12,   26pt 8rb 8as 1st 1bl 3to 5trey 8-21fg 5-5ft,26,8,8,1,1,3,5,8,21,5,5
"Westbrook, Russell",PG,50.1,"$12,000",okc,det,home, 123-110,35:12,   19pt 8rb 15as 1st 4to 1trey 6-18fg 6-10ft,19,8,15,1,0,4,1,6,18,6,10
"Walker, Kemba",PG,48.2,"$9,000",cha,tor,home, 113-111,35:48,   29pt 6rb 8as 4trey 11-18fg 3-3ft,29,6,8,0,0,0,4,11,18,3,3
"Crawford, Jamal",SG,46.9,"$4,500",pho,nor,home, 133-126,34:15,   28pt 2rb 7as 3st 3to 4trey 9-21fg 6-6ft,28,2,7,3,0,3,4,9,21,6,6
"Dragic, Goran",PG,46.9,"$6,500",mia,min,away, 109-111,38:05,   15pt 7rb 9as 4st 2to 1trey 6-13fg 2-3ft,15,7,9,4,0,2,1,6,13,2,3
"Young, Trae",PG,46.4,"$8,900",atl,orl,away, 113-149,27:20,   22pt 7rb 6as 3st 2to 1trey 8-17fg 5-7ft,22,7,6,3,0,2,1,8,17,5,7
"Mitchell, Donovan",SG,45.5,"$9,700",uta,sac,home, 119-98,31:34,   23pt 5rb 9as 1st 2trey 9-19fg 3-3ft,23,5,9,1,0,0,2,9,19,3,3
"Lee, Courtney",SG,44.3,"$3,500",dal,mem,home, 112-122,30:22,   21pt 4rb 7as 3st 1to 3trey 9-15fg,21,4,7,3,0,1,3,9,15,0,0
"Caldwell-Pope, Kentavious",SG,44.2,"$6,200",lal,lac,away, 122-117,40:11,   25pt 6rb 4as 2st 5trey 9-25fg 2-2ft,25,6,4,2,0,0,5,9,25,2,2
"Gilgeous-Alexander, Shai",PG,43.6,"$6,400",lac,lal,home, 117-122,37:00,   20pt 8rb 6as 1st 1bl 1to 10-19fg,20,8,6,1,1,1,0,10,19,0,0
"Lamb, Jeremy",SG,43,"$5,400",cha,tor,home, 113-111,26:58,   22pt 5rb 4as 3st 2trey 9-16fg 2-2ft,22,5,4,3,0,0,2,9,16,2,2
"Clark, Ian",SG,42.8,"$3,900",nor,pho,away, 126-133,39:33,   24pt 4rb 4as 2st 1bl 1to 4trey 9-17fg 2-2ft,24,4,4,2,1,1,4,9,17,2,2
"Payton, Elfrid",PG,41,"$7,200",nor,pho,away, 126-133,43:25,   14pt 5rb 12as 2st 3to 2trey 6-14fg,14,5,12,2,0,3,2,6,14,0,0
"Sexton, Collin",PG,40.2,"$6,300",cle,gsw,away, 114-120,31:54,   27pt 1rb 4as 2st 3trey 10-21fg 4-4ft,27,1,4,2,0,0,3,10,21,4,4
"Murray, Jamal",PG,39.8,"$7,300",den,por,home, 119-110,35:53,   23pt 4rb 6as 1st 2trey 7-15fg 7-7ft,23,4,6,1,0,0,2,7,15,7,7
"Schroder, Dennis",SG,39.4,"$5,000",okc,det,home, 123-110,30:41,   14pt 7rb 10as 1st 1to 1trey 6-14fg 1-1ft,14,7,10,1,0,1,1,6,14,1,1
"Lowry, Kyle",PG,35.5,"$6,400",tor,cha,away, 111-113,36:16,   16pt 5rb 11as 3to 2trey 6-13fg 2-2ft,16,5,11,0,0,3,2,6,13,2,2
"Rondo, Rajon",PG,34.2,"$7,400",lal,lac,away, 122-117,36:40,   15pt 6rb 12as 6to 3trey 6-16fg 0-1ft,15,6,12,0,0,6,3,6,16,0,1
"Williams, Louis",SG,33.8,"$7,000",lac,lal,home, 117-122,34:04,   18pt 4rb 8as 1to 3trey 4-12fg 7-7ft,18,4,8,0,0,1,3,4,12,7,7
"Ross, Terrence",SG,33.4,"$5,400",orl,atl,home, 149-113,27:39,   25pt 2rb 2as 2st 3to 6trey 8-13fg 3-3ft,25,2,2,2,0,3,6,8,13,3,3
"Beal, Bradley",SG,32.9,"$8,900",was,sas,home, 112-129,30:41,   25pt 2rb 5as 2to 2trey 9-19fg 5-6ft,25,2,5,0,0,2,2,9,19,5,6
"Paul, Chris",PG,32.8,"$8,700",hou,nyk,home, 120-96,23:51,   11pt 4rb 10as 1st 1to 3trey 4-9fg,11,4,10,1,0,1,3,4,9,0,0
"Holiday, Justin",SG,32.2,"$4,500",mem,dal,away, 122-112,32:21,   20pt 1rb 2as 2st 1bl 1to 3trey 8-13fg 1-1ft,20,1,2,2,1,1,3,8,13,1,1
"Wade, Dwyane",SG,32.1,"$6,300",mia,min,away, 109-111,28:39,   24pt 3rb 3as 1st 3to 1trey 8-16fg 7-7ft,24,3,3,1,0,3,1,8,16,7,7
"White, Derrick",PG,31.2,"$5,700",sas,was,away, 129-112,29:55,   10pt 6rb 8as 1bl 1to 4-9fg 2-2ft,10,6,8,0,1,1,0,4,9,2,2
"Jones, Tyus",PG,31.2,"$5,800",min,mia,home, 111-109,30:55,   12pt 6rb 4as 2st 6-11fg,12,6,4,2,0,0,0,6,11,0,0
"Fournier, Evan",SG,30.3,"$5,800",orl,atl,home, 149-113,26:46,   25pt 4rb 1as 1to 1trey 11-14fg 2-4ft,25,4,1,0,0,1,1,11,14,2,4
"Augustin, D.J.",PG,30.1,"$5,500",orl,atl,home, 149-113,27:26,   13pt 3rb 7as 2st 3to 1trey 5-9fg 2-2ft,13,3,7,2,0,3,1,5,9,2,2
"Temple, Garrett",SG,29.7,"$3,600",lac,lal,home, 117-122,30:52,   16pt 6rb 1as 2st 1to 3trey 5-10fg 3-4ft,16,6,1,2,0,1,3,5,10,3,4
"Irving, Kyrie",PG,29.6,"$9,000",bos,ind,away, 117-97,27:01,   17pt 3rb 6as 1trey 7-14fg 2-2ft,17,3,6,0,0,0,1,7,14,2,2
"Lillard, Damian",PG,28.8,"$9,400",por,den,away, 110-119,39:18,   14pt 4rb 8as 2to 3-14fg 8-9ft,14,4,8,0,0,2,0,3,14,8,9
"Adams, Jaylen",SG,28.4,"$3,500",atl,orl,away, 113-149,22:57,   9pt 2rb 4as 4st 1bl 4to 1trey 4-7fg,9,2,4,4,1,4,1,4,7,0,0
"Dorsey, Tyler",SG,28.3,"$3,900",mem,dal,away, 122-112,26:04,   17pt 9rb 1as 1to 1trey 7-15fg 2-2ft,17,9,1,0,0,1,1,7,15,2,2
"Craig, Torrey",SG,27.9,"$3,600",den,por,home, 119-110,26:42,   18pt 7rb 1as 2trey 6-9fg 4-4ft,18,7,1,0,0,0,2,6,9,4,4
"Mills, Patty",PG,26.9,"$3,500",sas,was,away, 129-112,20:25,   17pt 2rb 3as 1st 4trey 5-11fg 3-4ft,17,2,3,1,0,0,4,5,11,3,4
"VanVleet, Fred",PG,26.1,"$5,700",tor,cha,away, 111-113,30:56,   12pt 3rb 5as 2bl 3to 1trey 4-8fg 3-4ft,12,3,5,0,2,3,1,4,8,3,4
"Allen, Grayson",SG,26,"$3,500",uta,sac,home, 119-98,26:22,   23pt 2as 1st 1bl 6to 3trey 10-14fg,23,0,2,1,1,6,3,10,14,0,0
"Joseph, Cory",PG,25.8,"$3,900",ind,bos,home, 97-117,24:24,   7pt 4rb 8as 1st 1to 1trey 3-8fg,7,4,8,1,0,1,1,3,8,0,0
"DeRozan, DeMar",SG,25,"$8,300",sas,was,away, 129-112,27:58,   16pt 5rb 4as 3to 8-14fg,16,5,4,0,0,3,0,8,14,0,0
"Nwaba, David",SG,24.9,"$3,500",cle,gsw,away, 114-120,22:56,   13pt 7rb 3as 1to 5-7fg 3-3ft,13,7,3,0,0,1,0,5,7,3,3
"Forbes, Bryn",PG,24.2,"$4,200",sas,was,away, 129-112,31:30,   17pt 1rb 4as 4trey 6-10fg 1-1ft,17,1,4,0,0,0,4,6,10,1,1
"Okogie, Josh",SG,24,"$4,900",min,mia,home, 111-109,22:17,   6pt 2as 5st 2-7fg 2-2ft,6,0,2,5,0,0,0,2,7,2,2
"Hield, Buddy",SG,23.6,"$7,100",sac,uta,away, 98-119,26:13,   17pt 3rb 1st 3trey 7-17fg,17,3,0,1,0,0,3,7,17,0,0
"Carter-Williams, Michael",PG,23.2,"$4,300",orl,atl,home, 149-113,20:34,   4pt 6rb 6as 2st 3to 1-5fg 2-2ft,4,6,6,2,0,3,0,1,5,2,2
"Smith, Ishmael",PG,22.6,"$3,500",det,okc,away, 110-123,20:35,   12pt 3rb 4as 1st 2to 5-10fg 2-2ft,12,3,4,1,0,2,0,5,10,2,2
"Thompson, Klay",SG,22.3,"$7,500",gsw,cle,home, 120-114,36:12,   11pt 4rb 3as 1bl 1to 1trey 5-15fg,11,4,3,0,1,1,1,5,15,0,0
"Wiggins, Andrew",SG,21.9,"$7,200",min,mia,home, 111-109,36:18,   18pt 2rb 1as 1st 3to 2trey 7-12fg 2-3ft,18,2,1,1,0,3,2,7,12,2,3
"Waiters, Dion",SG,21,"$5,300",mia,min,away, 109-111,33:02,   22pt 1to 6trey 8-17fg 0-2ft,22,0,0,0,0,1,6,8,17,0,2
"Ferrell, Yogi",PG,20.7,"$3,500",sac,uta,away, 98-119,36:03,   13pt 1rb 5as 1to 4-9fg 5-5ft,13,1,5,0,0,1,0,4,9,5,5
