Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",PG,60.5,"$12,000",okc,min,away, 132-126,38:11,   27pt 10rb 15as 1st 4to 2trey 10-22fg 5-7ft,27,10,15,1,0,4,2,10,22,5,7
"Payton, Elfrid",PG,60.2,"$7,200",nor,sac,away, 133-129,39:18,   26pt 6rb 14as 1st 3bl 6to 2trey 10-19fg 4-5ft,26,6,14,1,3,6,2,10,19,4,5
"Harden, James",SG,59.1,"$11,800",hou,pho,home, 149-113,29:00,   30pt 13rb 9as 2st 6to 5trey 10-14fg 5-7ft,30,13,9,2,0,6,5,10,14,5,7
"Fox, De'Aaron",PG,57.7,"$7,500",sac,nor,home, 129-133,35:29,   24pt 6rb 11as 3st 1bl 2to 1trey 10-18fg 3-3ft,24,6,11,3,1,2,1,10,18,3,3
"Wright, Delon",SG,55.6,"$8,000",mem,dal,home, 127-129,42:10,   20pt 13rb 12as 1bl 1to 1trey 8-17fg 3-4ft,20,13,12,0,1,1,1,8,17,3,4
"Walker, Kemba",PG,53.1,"$9,500",cha,det,away, 104-91,40:54,   31pt 8rb 7as 1st 1to 3trey 11-29fg 6-7ft,31,8,7,1,0,1,3,11,29,6,7
"Clark, Ian",SG,51.3,"$5,100",nor,sac,away, 133-129,35:31,   31pt 4rb 3as 2st 2bl 1to 7trey 11-21fg 2-3ft,31,4,3,2,2,1,7,11,21,2,3
"Caldwell-Pope, Kentavious",SG,48.2,"$6,200",lal,uta,home, 113-109,41:38,   32pt 6rb 6as 1st 3to 2trey 13-22fg 4-6ft,32,6,6,1,0,3,2,13,22,4,6
"Curry, Stephen",PG,45,"$9,100",gsw,lac,home, 131-104,29:35,   27pt 5rb 4as 1st 1bl 3trey 11-20fg 2-2ft,27,5,4,1,1,0,3,11,20,2,2
"Holiday, Justin",SG,44,"$4,700",mem,dal,home, 127-129,42:02,   30pt 5rb 2as 2st 1to 6trey 9-20fg 6-6ft,30,5,2,2,0,1,6,9,20,6,6
"Lillard, Damian",PG,43.7,"$9,200",por,den,home, 115-108,37:36,   30pt 6rb 5as 1to 5trey 9-19fg 7-7ft,30,6,5,0,0,1,5,9,19,7,7
"Crawford, Jamal",SG,41.8,"$5,400",pho,hou,away, 113-149,27:17,   27pt 4rb 6as 1st 2to 4trey 9-17fg 5-5ft,27,4,6,1,0,2,4,9,17,5,5
"Irving, Kyrie",PG,41,"$8,900",bos,orl,home, 108-116,35:02,   23pt 5rb 6as 1st 1bl 3to 4trey 9-19fg 1-1ft,23,5,6,1,1,3,4,9,19,1,1
"Wiggins, Andrew",SG,40,"$7,200",min,okc,home, 126-132,34:11,   24pt 5rb 4as 2st 2to 3trey 9-15fg 3-5ft,24,5,4,2,0,2,3,9,15,3,5
